Cluster,Gene,Score,Adjusted p-value
0,EXOSC3,-2.3135974,0.04301944399345989
0,MAP2K5,-2.3173246,0.042600697690117116
0,RIMS1,-2.3205926,0.04224193070587328
0,DPP4,-2.3218079,0.042110419288518525
0,CLTCL1,-2.321997,0.042094096604886735
0,NRF1,-2.3232934,0.041953930566972004
0,SDHAF1,-2.3232934,0.041953930566972004
0,BEX3,-2.3235095,0.041939485611603704
0,RFC3,-2.324063,0.04188253361682874
0,ANGPTL4,-2.324171,0.04187532128173002
0,MDM1,-2.325319,0.041752301547894395
0,IMMP1L,-2.3271284,0.0415562310614688
0,ZNF718,-2.3276687,0.041501220949876544
0,KIRREL3,-2.3298564,0.04126451973603224
0,ZNF433,-2.332044,0.04102899171480824
0,MLLT10,-2.334853,0.0407269613536886
0,ZNF71,-2.3364193,0.040561436493413774
0,SMS,-2.3369188,0.04051195198126203
0,SPATA18,-2.337027,0.04050492971485429
0,OXNAD1,-2.337243,0.04048620706613406
0,CCNF,-2.338553,0.040349224409293394
0,PTCH1,-2.3407946,0.04011243132754169
0,ZNF439,-2.3407946,0.04011243132754169
0,ITPRIPL2,-2.3411996,0.04007819990467024
0,RAB7B,-2.3421044,0.0399857969211197
0,ZNF669,-2.3429823,0.039896465943066034
0,SLX4IP,-2.3433468,0.039862106645650174
0,RNH1,-2.343536,0.039846521094086734
0,POU2F1,-2.3444407,0.03975457843271967
0,C1RL,-2.3447108,0.03973039465189083
0,CKAP2L,-2.3449268,0.03971197627449974
0,LCAT,-2.344981,0.03971082125280954
0,FBXL6,-2.34517,0.039695286426400654
0,TBXA2R,-2.3473575,0.03946753031248744
0,SQLE,-2.3473575,0.03946753031248744
0,ST6GALNAC4,-2.347506,0.03946093724104852
0,FBF1,-2.3479247,0.03942118236996136
0,GGA1,-2.348789,0.03933436388189501
0,EXO5,-2.3495452,0.039259101947581226
0,RGS19,-2.3495452,0.039259101947581226
0,NBDY,-2.3514087,0.03907206225481268
0,LRRC75B,-2.351733,0.03904256400718261
0,DLG3,-2.3530562,0.03890839658243114
0,ZNF782,-2.3539205,0.03882255484384025
0,PLEKHM1,-2.3539205,0.03882255484384025
0,CST6,-2.3547308,0.03874700118102378
0,EEF1B2,-2.3553655,0.03868536260892134
0,ZNF484,-2.3561082,0.03861257718856992
0,SLC39A1,-2.3593087,0.038285584057998916
0,AFG1L,-2.3595653,0.03826355787835188
0,RECQL5,-2.3626711,0.03794881917608137
0,RASIP1,-2.3643186,0.03778484847844404
0,SNU13,-2.3646157,0.03775893788934143
0,EFHC1,-2.3660202,0.03762037260209907
0,RNASEH2C,-2.3663037,0.03759593005714108
0,ZNF211,-2.369234,0.03730368338405005
0,CTSK,-2.3736095,0.03686891243351823
0,FGD6,-2.3754191,0.03669289758180293
0,PET117,-2.375797,0.036659579151377804
0,LIPT1,-2.375797,0.036659579151377804
0,ATP23,-2.375797,0.036659579151377804
0,C11orf80,-2.3767424,0.03657852187308097
0,ZNF619,-2.3779848,0.0364597505367308
0,DOP1B,-2.3790112,0.0363639551843782
0,SLC4A8,-2.3794432,0.03632846155882949
0,FANK1,-2.3811717,0.03616263937733021
0,OPCML,-2.3845477,0.03583669710616992
0,ZNF821,-2.3845477,0.03583669710616992
0,FAM171A2,-2.3870325,0.03560368075429931
0,SMIM13,-2.3871946,0.03559212961451218
0,TTC30A,-2.3889232,0.03542924082090014
0,USP31,-2.3913808,0.03519702509695947
0,RPE,-2.391975,0.03514418553972575
0,PPOX,-2.391975,0.03514418553972575
0,ZNF85,-2.392056,0.03514418553972575
0,DEPDC1,-2.39211,0.035143524954966185
0,HLX,-2.395486,0.03482560766436946
0,SMYD4,-2.395486,0.03482560766436946
0,ZDBF2,-2.395486,0.03482560766436946
0,SHTN1,-2.3969986,0.03469430689530873
0,PTGFR,-2.3976738,0.03463445992310728
0,FSD1L,-2.3981464,0.03459382907867231
0,FDPS,-2.3994563,0.034474322752947394
0,C8orf88,-2.4013603,0.0342994360757876
0,PYCARD,-2.4030483,0.03414549474376932
0,PDCD2L,-2.4042368,0.03403865629196853
0,CCDC51,-2.4042368,0.03403865629196853
0,CCN6,-2.4060867,0.03387465760155402
0,TIGD7,-2.4064243,0.03384731061856624
0,KIF18A,-2.4064243,0.03384731061856624
0,ZNF614,-2.4109483,0.03343818573347134
0,KIAA1958,-2.4109483,0.03343818573347134
0,NDC80,-2.4113264,0.03341132769904509
0,NAV2,-2.4129872,0.03326333369580156
0,RBM38,-2.4131224,0.03325489057010198
0,ZNF16,-2.4132035,0.033251377412681575
0,SPIN4,-2.4136355,0.03321584738828844
0,PPM1M,-2.4142296,0.033165595679158416
0,ZNF570,-2.415175,0.033083503676316156
0,HIC1,-2.415175,0.033083503676316156
0,RTN4RL1,-2.4173627,0.03289299031419643
0,DIAPH2,-2.419726,0.03268383481189756
0,PCED1B,-2.421738,0.03250723684733304
0,TMEM178B,-2.424844,0.03223422919759721
0,PRICKLE3,-2.4261672,0.032120669520965976
0,DDX58,-2.4283009,0.031936035259722745
0,RBM5,-2.4304886,0.03174759892165884
0,SCARB1,-2.4326763,0.03156013772643582
0,EPB41L5,-2.4354446,0.03132333803523797
0,KNL1,-2.4354851,0.03132333803523797
0,CNTRL,-2.436174,0.03126756659009285
0,NCAM2,-2.4370515,0.03119541536739263
0,SH3RF2,-2.4381049,0.031108298104121083
0,LTBP4,-2.4392393,0.031014438153824365
0,MARS,-2.4398603,0.03096478143830367
0,TMEM25,-2.4400089,0.030955671441819457
0,CKB,-2.44009,0.030952348838248524
0,PTGS2,-2.441427,0.030841592064795233
0,B3GNT10,-2.441643,0.030826747737465666
0,DOP1A,-2.4436145,0.030662405941287534
0,DYNC2H1,-2.4436417,0.030662405941287534
0,ENDOV,-2.4440198,0.03063516468345636
0,GPATCH1,-2.4457886,0.030488839746923024
0,PAXIP1,-2.4459643,0.030477565600627195
0,AP4M1,-2.4479089,0.03031712514737049
0,SF3B5,-2.4484355,0.030276384777935445
0,PALB2,-2.4506097,0.0300976740750827
0,MEX3A,-2.4507718,0.030087651760707757
0,ZNF697,-2.4539452,0.0298269303926911
0,ZNF3,-2.4544313,0.029790120768480147
0,KDM2B,-2.4545124,0.02978689735085478
0,ZNF101,-2.454553,0.02978689735085478
0,DDX51,-2.455066,0.029748028480084246
0,IL11,-2.4554172,0.029722468209685438
0,ESRRA,-2.4566324,0.029625587673230917
0,SGSM2,-2.4567406,0.02962015255793159
0,ZNF263,-2.4567406,0.02962015255793159
0,TMEM132A,-2.4587796,0.029459366818218893
