Cluster,Gene,Score,Adjusted p-value
0,MFNG,4.231023,8.765858781591384e-05
0,C11orf45,4.2304935,8.784665129835707e-05
0,PSMC4,4.228419,8.864198963171072e-05
0,TIMM50,4.228281,8.86778370375456e-05
0,CARM1,4.227637,8.891339883136752e-05
0,SLC2A8,4.227425,8.897844800473379e-05
0,LILRB5,4.227154,8.906720613605559e-05
0,SUPT5H,4.224909,8.992587515287244e-05
0,QRICH1,4.224288,9.015169355072093e-05
0,RSAD1,4.224016,9.022274034263445e-05
0,TIMM9,4.224016,9.022274034263445e-05
0,FOLR1,4.221491,9.122076901245533e-05
0,ERAL1,4.2208147,9.147580695472602e-05
0,PEX7,4.2199726,9.179893550073935e-05
0,ZNF316,4.219669,9.190349122137436e-05
0,SMARCD2,4.218073,9.253711908092753e-05
0,IKBKB,4.217415,9.278807827951788e-05
0,CENPX,4.2170606,9.29145445835704e-05
0,RNF38,4.215763,9.343089061525152e-05
0,TSHZ1,4.2146544,9.387148020739114e-05
0,HADH,4.21413,9.407025790224882e-05
0,ZDHHC17,4.213716,9.422334182676281e-05
0,TCF20,4.212548,9.469255162095846e-05
0,IVD,4.2116737,9.504000183345571e-05
0,ALDH4A1,4.2106247,9.546250949559059e-05
0,DEDD2,4.2084255,9.637605351989418e-05
0,EBAG9,4.2068157,9.702464944431693e-05
0,KIAA0586,4.2056518,9.750509848922617e-05
0,ERI2,4.2048144,9.784640728066363e-05
0,PDK3,4.200766,9.959201882533379e-05
0,MMAA,4.1997633,0.000100013376231058
0,DIPK2A,4.1991696,0.00010025500782417732
0,VRK3,4.1976333,0.00010091648760246613
0,FCGR3A,4.196906,0.00010121977227623199
0,CHTOP,4.190852,0.00010391594604495738
0,MOSPD3,4.188552,0.00010493109927178455
0,JAK2,4.1878023,0.00010525647150136479
0,COMMD5,4.1873193,0.00010545879413027369
0,PRMT2,4.1872454,0.00010547112508833069
0,HMBS,4.187186,0.00010547704982819713
0,KIF3B,4.1855526,0.00010617233858127897
0,RPN2,4.1852717,0.00010627249928522776
0,ST7L,4.185244,0.00010627249928522776
0,DDO,4.1851845,0.00010627848422640476
0,MAT2A,4.184637,0.00010651287686573189
0,SSRP1,4.1843104,0.00010664405894313534
0,KAT5,4.1832337,0.00010710836441756163
0,TRIM52,4.1832294,0.00010710836441756163
0,LRMDA,4.182792,0.0001072923591149834
0,TMEM214,4.1807127,0.00010825593999495113
0,MCUB,4.1799674,0.00010858888910051535
0,UBQLN4,4.1774974,0.00010975197671362522
0,TTC21B,4.172791,0.00011202141700230415
0,BEX1,4.1706057,0.00011307773571633665
0,ARIH1,4.169902,0.0001134041128365806
0,TGS1,4.1698513,0.00011340587964594623
0,PNPLA1,4.1683974,0.00011410789316075744
0,MCM3AP,4.167758,0.00011440476812483031
0,TMEM230,4.167537,0.00011448916021214098
0,DNAJC5B,4.1674957,0.00011448916021214098
0,ASB8,4.1671925,0.00011461806358133638
0,TCTEX1D2,4.1659226,0.00011523418068039929
0,CAPNS1,4.164262,0.00011605215028971896
0,ITGAV,4.1617365,0.000117295074195677
0,TRIM47,4.1600065,0.00011813825990350441
0,HDGFL2,4.1582446,0.00011902846476807639
0,NSUN4,4.15703,0.00011963812336474969
0,BCAR3,4.155595,0.0001203669486219588
0,PRXL2C,4.1549277,0.00012068596099018614
0,RPUSD4,4.1530647,0.00012163103022862134
0,PTPA,4.1525955,0.00012185571833592284
0,ZBTB11,4.1453495,0.00012574796297072072
0,CWF19L1,4.14506,0.00012588123147365328
