Cluster,Gene,Score,Adjusted p-value
22,MT-ND6,22.013124,2.784703031121549e-104
22,LENG8,19.508915,6.947871106970205e-82
22,PLEC,18.853922,1.701206479539009e-76
22,ALOX5,18.709578,2.412742115679348e-75
22,CSF1,18.258438,7.81903009579295e-72
22,MT-CO2,17.696365,1.6848577453561797e-67
22,PDXK,17.590208,1.0804884147327862e-66
22,MT-CO3,17.558832,1.841184499575817e-66
22,NABP1,17.51212,4.1057733854450353e-66
22,AHNAK,17.082117,6.077501192039793e-63
22,RSRP1,16.978941,3.485606968941506e-62
22,PPARG,16.650076,7.286313005178044e-60
22,SLC11A1,16.604378,1.5019432771840002e-59
22,ZFYVE16,16.550121,3.6113963161965373e-59
22,INF2,15.905631,1.0472436392843049e-54
23,TRBC2,11.938401,1.3497112769820985e-28
23,TCF7,10.606973,1.6669541860564753e-22
23,CYTIP,10.4521,4.319086031911501e-22
23,EVL,10.137812,6.17116180088627e-21
23,TC2N,9.350013,8.803644626330605e-18
23,CXCR4,9.266785,1.8257330714030463e-17
23,WIPF1,9.220558,2.6721441767985683e-17
23,TRAC,9.103437,6.593713217512159e-17
23,RESF1,9.07145,8.494471660702e-17
23,SELL,8.296778,4.3961228556307654e-14
23,FXYD5,8.274917,5.052967328940627e-14
23,BTG1,8.136116,1.3925230847043277e-13
23,SYNE2,7.9821563,4.193815560313846e-13
23,LIMD2,7.921219,6.44359470015642e-13
23,IL32,7.912944,6.684303694171329e-13
23,S1PR1,7.772407,1.8817123803490824e-12
23,SATB1,7.4094906,2.4131905612080197e-11
23,ETS1,7.3989835,2.5847975761466804e-11
23,PNRC1,7.3651876,3.1986615865705226e-11
23,NOP53,7.2255163,8.205968074795775e-11
