C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score
NFXL1,-1.4999567,0.001145101174648632,-3.5322669,SLC66A3,-0.20564999,1.2447484009015243e-12,-7.307043,SAMD3,-1.272684,0.6236776662659008,-1.0288273,STARD3,-0.23084083,1.6490703858750374e-31,-11.80396,FKRP,-0.87804466,1.552963461630627e-06,-4.996146,TNRC18,-0.78566235,4.2440880857851415e-18,-8.83932,COPS9,-1.0247846,9.495017537778665e-15,-7.9445353,CENPS,-2.3256192,1.2384678294440242e-09,-6.325262,AKAP10,-2.0774972,0.00021347400240165104,-4.089346,SERPINA6,-18.275808,1.0,-0.025456488,TACSTD2,-2.21025,1.0,-0.028866328,GPR18,-5.73598,1.0,-0.25384578,RIPOR1,-0.047435664,3.0507530408473183e-09,-6.1695547,PDE1C,-27.860983,3.311211693038949e-17,-8.621616,TP53BP2,-0.8490069,7.795293333331061e-19,-9.039255,LRRC32,-5.077087,1.339279597993424e-05,-4.6963406,POGLUT3,-26.846258,0.0001450721026769371,-4.177907,UQCRB,-0.30089477,0.24538544211384614,-1.956194
ENPP3,-4.983646,0.0011136887246038327,-3.5398178,KRT7,-8.24561,1.2217896759372708e-12,-7.3095794,PPP1R16A,-0.47929993,0.6217958029881215,-1.0309981,FJX1,-4.480856,1.5859795552726318e-31,-11.807261,LAS1L,-1.0179001,1.528658177299182e-06,-4.9992456,CARHSP1,-0.916937,4.214617118417074e-18,-8.840126,LSM14B,-0.94272894,9.444783021292813e-15,-7.945226,CNIH1,-1.2953619,1.2251760977622441e-09,-6.32697,ETV5,-1.310655,0.00021315284688407985,-4.0897713,IGHE,-18.537542,1.0,-0.025456488,C12orf50,-19.12656,1.0,-0.02903522,TMC4,-5.3359423,1.0,-0.25433496,APOL1,-2.0934045,2.959593554802469e-09,-6.174428,PRKCB,-28.965336,3.311211693038949e-17,-8.621616,ATP13A1,-0.5684032,7.777397958710029e-19,-9.039536,TCEAL1,-3.704592,1.333748082722795e-05,-4.6972437,MYL6B,-1.001405,0.0001450721026769371,-4.1779513,ARF3,-1.3473991,0.24532145408346354,-1.9565363
ZMYM2,-0.38736933,0.0010905332639472571,-3.5455215,KRR1,-0.3358749,1.1940755833002424e-12,-7.3127294,RPRD1B,-0.5153349,0.6217148451414316,-1.0311553,NIPAL2,-0.40129292,1.5787933462577152e-31,-11.807664,SERTAD2,-0.37557778,1.5243445282695457e-06,-4.999819,PDE3A,-26.209633,4.164690940793825e-18,-8.841484,CKAP2,-1.4504787,9.260621634252085e-15,-7.9477,S100A4,-1.4435921,1.219255301276077e-09,-6.3277593,OTUD6B,-3.2399817,0.00021307215574027842,-4.0899224,LBHD2,-17.32214,1.0,-0.025456488,DUSP21,-18.691113,1.0,-0.02903522,DNAH17,-5.808069,1.0,-0.25434485,FAM49A,-1.237787,2.879457911941648e-09,-6.1788025,SIN3A,-27.612305,3.205293519839276e-17,-8.6254015,LYAR,-0.24254973,7.773845883797621e-19,-9.039617,FIP1L1,-0.7607844,1.3334663874162396e-05,-4.697344,GABPB1,-0.63331914,0.00014493264283386403,-4.178312,ILKAP,-1.1464121,0.24532145408346354,-1.9566377
TUBB6,-0.44071624,0.0010872799770936146,-3.5463495,TRAPPC13,-0.6876781,1.1906939906771546e-12,-7.313144,AJM1,-0.33009532,0.6195327609573786,-1.0334954,TBC1D15,-0.26895508,1.576949344311593e-31,-11.807783,FAM53B,-0.8954023,1.5169585896975747e-06,-5.0007834,VEPH1,-26.068214,4.164690940793825e-18,-8.841484,USP32,-0.40126845,9.195387173826078e-15,-7.9486094,APP,-0.6859119,1.2056769949548571e-09,-6.32953,EXOC1,-2.0828922,0.0002114800228281418,-4.091725,NPY,-18.97086,1.0,-0.025456488,CAGE1,-18.115362,1.0,-0.02903522,CA8,-21.892496,1.0,-0.2548538,SOX13,-2.6052446,2.8712711719535018e-09,-6.1792912,PTPRA,-3.3081443,3.1461901355478345e-17,-8.6275625,PAICS,-2.0001724,7.63577270250687e-19,-9.041605,SH3BP4,-1.2957932,1.3241725946114197e-05,-4.69883,JOSD2,-26.763529,0.00014471433414104269,-4.178717,HOXD8,-26.380548,0.24532145408346354,-1.9566758
TP53I11,-0.4273438,0.001081528267969565,-3.5477874,HMGN3,-0.122571655,1.1778248911766362e-12,-7.3146377,SAMD14,-1.4330024,0.6168087733267579,-1.0367715,GID4,-1.6580622,1.5327380490494128e-31,-11.810195,TMEM184C,-0.34182775,1.4827204493361236e-06,-5.0052395,PLCD1,-1.4746072,4.1525880355232765e-18,-8.841864,HAUS1,-1.6674863,9.054664577727978e-15,-7.9505534,MYO5A,-0.49238726,1.2038817996401373e-09,-6.3298016,ENOX2,-1.551752,0.00020993971669731504,-4.093483,CD1E,-18.709883,1.0,-0.025456488,KLHDC8A,-19.147432,1.0,-0.02903522,CLUL1,-20.376612,1.0,-0.2548538,DESI2,-0.33894768,2.8221380674161916e-09,-6.1820545,GPSM3,-4.244685,2.9990968223423044e-17,-8.633071,SAE1,-0.6261603,7.554153744423284e-19,-9.0428095,SEPHS2,-1.8666273,1.3219436316395645e-05,-4.699231,ZNRF1,-27.145311,0.00014471433414104269,-4.178717,MEIS2,-26.404291,0.24532145408346354,-1.9566758
GINS2,-3.5949328,0.001080979281856156,-3.5479617,ZNF655,-0.24721275,1.1688927201918932e-12,-7.315694,TRIM14,0.07813099,0.6160866554891586,-1.037598,ADAT1,-0.60916054,1.4620877092365954e-31,-11.814202,PPP1R12B,-1.0108646,1.4821428045346337e-06,-5.0053425,RSF1,-0.88124186,4.0392143788054424e-18,-8.844983,NUP205,-0.90412223,9.018187135068817e-15,-7.951087,FCER1G,-1.2306647,1.1847307736794565e-09,-6.3323174,ASNSD1,-0.5689342,0.0002094802970922465,-4.0940537,SHISA7,-18.280872,1.0,-0.025456488,POU4F1,-18.445684,1.0,-0.02903522,COL23A1,-21.668701,1.0,-0.2548538,BID,-0.64740175,2.8186801044222404e-09,-6.182287,LARP4B,-3.6925406,2.9779015398058626e-17,-8.633913,CLN5,-1.8626245,7.395933090990074e-19,-9.045153,TUBG1,-1.8544508,1.3217456361261336e-05,-4.699319,DACT1,-1.6113026,0.00014448434778131195,-4.179203,CDK8,-1.3674403,0.24532145408346354,-1.9569672
RDH13,-0.8368373,0.001080251838982872,-3.5481796,KXD1,-0.30067012,1.1531883423809271e-12,-7.3175435,PDLIM4,-0.203824,0.6160866554891586,-1.0376698,FBXO42,-0.8910782,1.3788019745195259e-31,-11.819152,ZNF275,-0.60390717,1.4745221092277984e-06,-5.006364,THBS3,-0.9003467,3.971155549717587e-18,-8.846908,ALAD,-1.309253,8.991725733742004e-15,-7.951484,DHX33,-1.3014034,1.162145054453256e-09,-6.335369,ASXL2,-2.809106,0.0002084216703906933,-4.095291,CLEC4M,-16.80769,1.0,-0.025456488,SLC25A47,-17.584532,1.0,-0.02903522,TNFRSF10C,-1.8862711,1.0,-0.2569753,IARS,-0.12968805,2.78363537194106e-09,-6.1843004,SUCLG1,-27.439615,2.9704299625181144e-17,-8.6342325,CEP57,-0.44750273,7.393963416362655e-19,-9.045212,MCEMP1,-28.562181,1.3213449248354763e-05,-4.699438,CCDC6,-0.07463227,0.00014386551420686434,-4.180241,NDUFB6,-0.33546343,0.24510007140791568,-1.9574996
TCEAL3,-0.5527786,0.001072543363526234,-3.5502274,S1PR1,-2.9484746,1.1434841416511282e-12,-7.3187118,RSAD1,-0.22105402,0.6158566558392643,-1.0379844,OTUB1,-0.2916087,1.3642492045127076e-31,-11.820064,RABEP2,-0.44032934,1.4580289467303146e-06,-5.0085864,MTX3,-1.6122826,3.83597484199017e-18,-8.850827,TPRG1L,-0.7519629,8.83744946002095e-15,-7.953661,WDR46,-0.42180216,1.1437515666107408e-09,-6.33787,FOXK1,-1.7802644,0.0002082319450452219,-4.0955653,ANKRD18B,-17.20535,1.0,-0.025456488,CRABP1,-18.943932,1.0,-0.02903522,DNAJB12,-0.26205498,1.0,-0.25742823,PPP1R14C,-3.1030338,2.6365830479257298e-09,-6.192896,TOM1,-4.7532735,2.946611064192122e-17,-8.635184,GOLPH3L,-1.3111053,7.265329480382718e-19,-9.047158,RBM18,-1.4149605,1.3213449248354763e-05,-4.6994634,LGR4,-2.5084052,0.00014361153594050604,-4.180705,DUSP16,-26.90821,0.24510007140791568,-1.9576137
AURKA,-2.6282814,0.00106850823985988,-3.5512602,TSC22D1,-0.17340954,1.1434841416511282e-12,-7.3187165,JAM2,-0.068976566,0.6158332530903706,-1.038082,CPT1A,-0.4709846,1.336460431448621e-31,-11.821814,RHOBTB1,-0.2709591,1.4480518321744146e-06,-5.0099645,ARHGAP29,-9.55422,3.821448876842723e-18,-8.851278,WDR45,-1.1808641,8.673229574039187e-15,-7.9560165,CIRBP,-0.16977496,1.136074199799298e-09,-6.3389497,PI4K2B,-0.551891,0.00020726444332753728,-4.0967073,NWD1,-17.11725,1.0,-0.025456488,CCDC73,-18.719696,1.0,-0.02903522,ZNF493,-0.9104502,1.0,-0.25745624,C1orf198,-0.41336668,2.6365830479257298e-09,-6.192918,VAMP5,-4.74087,2.920181947710524e-17,-8.636246,TICAM1,-0.8684927,7.182829625156459e-19,-9.048436,PNISR,-0.70266575,1.3122177337607915e-05,-4.700968,SPRYD7,-3.6098702,0.00014350199653578435,-4.1809406,NHP2,-0.44771412,0.24496376475844026,-1.9579686
NIPBL,-0.3207887,0.0010658631296374679,-3.5519528,TMEM160,-0.6680698,1.1346395101508907e-12,-7.319822,TMEM59L,-0.3763316,0.6158332530903706,-1.038082,FIBP,-0.38761768,1.3202674527542823e-31,-11.822858,TTC26,-1.8556353,1.440425016428238e-06,-5.0110373,SLC17A9,-1.7140995,3.8159246206348254e-18,-8.851467,ZBTB2,-0.5293943,8.614314577266895e-15,-7.956894,TMEM237,-1.5629112,1.1136935054626658e-09,-6.3420568,BTF3,-0.62778246,0.00020681557614210834,-4.097273,ZNF676,-17.114092,1.0,-0.025456488,SLC26A7,-18.76754,1.0,-0.02903522,CFAP44,-0.961562,1.0,-0.25791085,SH3RF1,-0.37558758,2.63544613385119e-09,-6.193042,FIP1L1,-3.2267454,2.918318608285511e-17,-8.636351,FBXO11,-0.269998,7.129751029854265e-19,-9.049275,PPP1R14B,-1.921824,1.3005464977294501e-05,-4.702849,HMGXB4,-0.4726773,0.00014345757899529864,-4.181073,EMG1,-0.43141645,0.24478326048581153,-1.9583997
SMC2,-1.2717836,0.0010631008512989799,-3.5526762,ARHGEF1,-0.27801284,1.1096818984569572e-12,-7.3228397,ZDBF2,-0.7520268,0.6158332530903706,-1.0381497,SYVN1,-0.84247077,1.2461667584396388e-31,-11.827729,TBC1D23,-0.42314032,1.435533067092714e-06,-5.01172,HSPE1,-0.57176405,3.798072184313984e-18,-8.852017,NOP53,-0.4004713,8.580826582994873e-15,-7.9574094,COL1A2,-1.30929,1.1058966317176215e-09,-6.3431807,ZNF580,-0.60521054,0.00020554092107351885,-4.0987678,XCR1,-18.526232,1.0,-0.025456488,TMEM179,-15.788844,1.0,-0.02903522,TEX14,-6.1518445,1.0,-0.2583918,PER3,-1.5940472,2.6100563425635827e-09,-6.194606,HNRNPR,-27.643002,2.908813432647744e-17,-8.636755,FAM20B,-0.86464715,7.036684005002976e-19,-9.05074,JAG1,-2.1288955,1.2969206548272088e-05,-4.703476,MINDY3,-0.1383832,0.0001427041593255785,-4.1823325,RYK,-1.5877883,0.24457388714164421,-1.9588813
ZNF343,-1.5014387,0.0010627277973520091,-3.5528092,BICRAL,-0.23967882,1.0823456794707408e-12,-7.326219,ARHGEF35,-1.4263204,0.6156905648787324,-1.0384505,TCTN3,-0.563083,1.2421934497068392e-31,-11.828017,KIF20B,-1.7796104,1.4104928859897102e-06,-5.015133,STX5,-0.40267175,3.616797260166584e-18,-8.857527,UQCC2,-1.4008161,8.492258266544522e-15,-7.958727,FAM219A,-0.37272707,1.0854943500781269e-09,-6.3460894,ENPP4,-3.524356,0.00020554092107351885,-4.0988293,SLC9A4,-17.894932,1.0,-0.025456488,NPHS1,-18.532026,1.0,-0.02903522,FNDC5,-2.5414555,1.0,-0.25852522,TRPM4,-1.3967663,2.6008927080823654e-09,-6.1951985,GID8,-0.80502415,2.8406332333669106e-17,-8.639498,RB1,-0.7325782,7.034586733554159e-19,-9.050803,STAG1,-1.130171,1.2883065237805572e-05,-4.704893,HMGCL,-1.640334,0.00014254448090882698,-4.182649,PRPF4B,-0.58204424,0.2444008613382816,-1.9592996
ZNF181,-1.6275263,0.0010612468519854631,-3.5532165,FAM171A1,-25.312906,1.0577217855300315e-12,-7.329338,CAPS,-1.1606703,0.6152088746503439,-1.0390997,MIGA1,-1.0012896,1.1806126306807505e-31,-11.832306,LY6K,-7.9950266,1.3833908554174555e-06,-5.01889,SRPX2,-6.246391,3.5786424238278895e-18,-8.858737,ST3GAL5,-1.6585267,8.436995387324273e-15,-7.959568,C5orf51,-0.8206275,1.0798726835030485e-09,-6.3469305,DHDDS,-1.5646349,0.00020554092107351885,-4.0988293,KCTD19,-17.743935,1.0,-0.025456488,XIRP2,-18.33963,1.0,-0.02903522,TCTE3,-0.7328879,1.0,-0.25853014,RALBP1,0.031861942,2.446107571549813e-09,-6.204933,CCNT2,-2.4915905,2.8406332333669106e-17,-8.639522,NELFB,-0.6405141,6.888000434905374e-19,-9.053132,C1orf174,-1.9353455,1.2883065237805572e-05,-4.7049055,SLC36A4,-1.2816101,0.0001424541971262389,-4.182855,ELP2,-1.0050497,0.2444008613382816,-1.959401
ANKRD13C,-0.5538056,0.0010604176052262037,-3.5534627,ZNF644,-0.2083107,1.0421767927858354e-12,-7.331356,CARD16,-1.9590176,0.6143590336007059,-1.0402069,CXCL1,-2.4095159,1.1665316149261021e-31,-11.833334,GABPB2,-0.45801774,1.3762604586548846e-06,-5.0199394,GNB5,-3.2137341,3.5665705742441815e-18,-8.85914,SEC23B,-0.28768712,8.344333850535092e-15,-7.960968,DMAP1,-0.46713006,1.0775146581888058e-09,-6.3473086,ZBTB10,-2.6052308,0.00020554092107351885,-4.0989075,ADAM30,-17.923887,1.0,-0.025456488,CLRN3,-18.281525,1.0,-0.02903522,ELF5,-21.261982,1.0,-0.2588991,PDE3B,-0.84567153,2.4243199986014e-09,-6.206379,LRRC42,-27.433279,2.7548660277036006e-17,-8.643064,TAF6,-0.32414204,6.836206334500112e-19,-9.053986,IGFBP2,-6.682491,1.2789263703898306e-05,-4.706498,NFATC4,-1.5880247,0.00014099560812417194,-4.185256,UBQLN4,-2.9888725,0.24425770144958964,-1.9597813
EXD3,-1.5067375,0.0010552526999712893,-3.5547874,CTBP2,-0.2939046,1.040418891350393e-12,-7.331616,NFIA,-0.40152615,0.6142131890064044,-1.0405056,CUL4A,-0.67955506,1.1665316149261021e-31,-11.8333435,TUBG2,-1.1525573,1.3705387638151042e-06,-5.0207677,RSBN1L,-0.91524243,3.507430824505418e-18,-8.8610325,RRM1,-1.0216137,8.164998242110666e-15,-7.963689,MUS81,-0.12343855,1.0662429980559187e-09,-6.348969,ATP6V0A1,-1.2941436,0.0002044119250827343,-4.100296,PRPH,-17.275537,1.0,-0.025456488,GABRA1,-16.650803,1.0,-0.02903522,FCRL5,-22.601624,1.0,-0.2588991,USF3,-0.106532544,2.4079960711677417e-09,-6.20748,SLC4A2,-27.422647,2.6657931310776095e-17,-8.646848,RMC1,-0.2260109,6.793217412212526e-19,-9.054704,RALA,-0.78260654,1.2709738610798753e-05,-4.7078276,PPM1H,-27.119026,0.00014056860019792512,-4.186007,ACTR1B,-0.6506549,0.24424405634578744,-1.9599206
WDR5,-2.1070504,0.0010339082625583972,-3.560319,TRAF3IP1,-0.9402026,1.0384032502910851e-12,-7.3319097,TMEM130,-0.57582086,0.612397663223055,-1.0428438,HIGD1A,-0.34719265,1.1458282983457532e-31,-11.834878,ALKBH4,-1.3425696,1.370193044051475e-06,-5.0208445,GBP1,-0.59254265,3.333596832458976e-18,-8.866724,ZEB1,-1.6278346,7.984371014537111e-15,-7.966489,RAB8B,-0.17901336,1.063837901087335e-09,-6.349358,NOCT,-1.0841177,0.0002031955342177478,-4.1017404,ERICH3,-18.314178,1.0,-0.025456488,LAIR2,-19.551098,1.0,-0.02903522,S100A1,-2.5836241,1.0,-0.25916758,ZNF654,-0.572804,2.3892030270916508e-09,-6.2087502,USP8,-27.447447,2.6372282258131973e-17,-8.648109,CHD9,-0.3366964,6.668762473318106e-19,-9.056751,GPATCH4,-2.1174562,1.260390829620193e-05,-4.709589,PARN,-0.8811089,0.00014056860019792512,-4.1860657,SLC31A2,-26.809483,0.24424405634578744,-1.9599587
RARS2,-0.4771031,0.0010270430209395579,-3.562149,PACS2,-0.07074265,1.0346930505957163e-12,-7.332423,APPBP2,-0.14544225,0.6123419582607098,-1.0429752,SH3D19,-25.766407,1.1230512369994528e-31,-11.836583,TIMM8B,-0.26979902,1.3590864141499713e-06,-5.0224357,ACTC1,-8.054761,3.2913677878381028e-18,-8.868171,ACSL1,-0.99032104,7.943168790454456e-15,-7.9671617,UBP1,-0.35926434,1.0360453688021186e-09,-6.3534713,CDK14,-0.5667414,0.00020286792928844553,-4.1021767,DRD5,-17.257397,1.0,-0.025456488,C4orf50,-19.42476,1.0,-0.02903522,LAP3,-0.36009762,1.0,-0.25949535,INF2,-0.14819947,2.3649139875640292e-09,-6.210395,EPHA2,-27.850868,2.6372282258131973e-17,-8.648109,DDX42,-0.17181629,6.668762473318106e-19,-9.056755,RACK1,-0.71208376,1.2576846803847573e-05,-4.7100844,SMARCA1,-2.789861,0.00014041323734293747,-4.1863823,TP53BP1,-1.6964834,0.24413720653001558,-1.960339
SBNO1,-0.47075424,0.001023554971814252,-3.5631227,TMEM63B,-0.24133553,1.0340028143699361e-12,-7.3325467,KRT1,-23.785223,0.6120352319802205,-1.0433695,ALG9,-0.92982185,1.118380688465599e-31,-11.836953,NCDN,-0.85142326,1.3525063127529219e-06,-5.023396,PNMA1,-0.9513563,3.2799265564888583e-18,-8.868587,TSPAN14,-0.9327938,7.928079745501446e-15,-7.96743,CKAP4,-0.5659834,1.028484833605586e-09,-6.354639,SLC12A9,-2.5735066,0.00020171554326851087,-4.103621,SDR9C7,-18.019482,1.0,-0.025456488,CLDN34,-16.634726,1.0,-0.02903522,PAQR4,-1.2791855,1.0,-0.2597523,COX7A2,-0.028544966,2.324048352853999e-09,-6.2131724,FIG4,-3.9099247,2.596770098841041e-17,-8.649938,THAP12,-0.20583658,6.577799259906527e-19,-9.05831,SCAF4,-2.1438153,1.2562203153260223e-05,-4.710379,NDUFV1,-0.1648306,0.0001390421083656898,-4.1886725,TNIP2,-0.59979594,0.2437548227365851,-1.9611249
KRT17,-6.3996706,0.0010196832242486378,-3.5641577,PPP1R3B,-0.9320685,1.0309118919199352e-12,-7.3329816,CAPN1,-0.11066137,0.6119985560803122,-1.0434811,GALNT11,-0.23295788,1.0604035588546557e-31,-11.841438,DGKZ,-1.8116456,1.3456933357443215e-06,-5.0243936,ULK2,-1.4053881,3.1395711979767607e-18,-8.873483,ETAA1,-2.0491865,7.916687027759816e-15,-7.9676414,TSR1,-0.7119196,1.018930942455196e-09,-6.356116,CLK3,-2.0170174,0.00020111732955138586,-4.1043715,HSD3B2,-17.584333,1.0,-0.025456488,CALR3,-17.09588,1.0,-0.02903522,HOPX,-2.8442597,1.0,-0.26084927,OPLAH,-2.7627125,2.3066103005730243e-09,-6.214433,NCF2,-5.326639,2.577846756744456e-17,-8.6508045,NUDT3,-0.15904902,6.577094479269658e-19,-9.0583515,DVL3,-1.0431161,1.256109552936087e-05,-4.7104545,VAPB,-0.1306007,0.00013880975085987215,-4.189114,NIP7,-0.91675264,0.2437548227365851,-1.9611629
AGO3,-0.3897804,0.0010161002627548101,-3.565162,POLR2K,-0.19600782,1.0202020370887309e-12,-7.3344145,CD96,-7.670984,0.6114879904251224,-1.0441622,ARHGAP29,-4.4605675,1.05558550309693e-31,-11.841841,PGAM5,-0.56552607,1.3141143254539957e-06,-5.029006,ZRANB2,-0.64979887,3.0906955152392754e-18,-8.875257,PMVK,-1.3590579,7.863748792400071e-15,-7.9685044,PTTG1,-3.032273,1.0132102094496066e-09,-6.357023,SNX8,-0.8102396,0.00020071999218543012,-4.1048923,DYDC2,-17.740788,1.0,-0.025456488,LDHAL6A,-18.886438,1.0,-0.02903522,CHRNA10,-5.4185805,1.0,-0.2619265,CHMP1A,-0.35699472,2.2845159676936413e-09,-6.2159834,ATF6,-6.3121676,2.5352520887966608e-17,-8.652737,LAGE3,-1.214502,6.543623645163394e-19,-9.058938,TAF6,-1.3958305,1.2552262618473828e-05,-4.710655,INO80C,-1.126662,0.00013880975085987215,-4.189114,EXOC2,-0.7817325,0.24374934482555746,-1.9613657
RUNX1T1,-24.349596,0.0010086022177155515,-3.5671446,G2E3,-0.7151779,1.007237527425074e-12,-7.336161,MINAR1,-1.004108,0.6102358021487387,-1.0455483,SLIRP,-0.55674434,1.0529836658912735e-31,-11.842069,MFSD4B,-1.3119277,1.3133316344580493e-06,-5.0291486,MEDAG,-26.164854,3.0846774808812303e-18,-8.875501,AATF,-0.54439896,7.839948001083041e-15,-7.9689126,METTL22,-0.77605057,1.0099077306587765e-09,-6.3575664,EHBP1,-0.48193455,0.0002005418405211845,-4.1051607,GPRIN2,-16.875929,1.0,-0.025456488,RGPD4,-18.43742,1.0,-0.02903522,TOGARAM2,-3.2543528,1.0,-0.26230696,TPST1,-0.61055154,2.255370676488368e-09,-6.2180376,PEX2,-4.8799596,2.5239236710936222e-17,-8.653279,APC,-0.63234735,6.455040237793895e-19,-9.060455,MARCO,-29.120693,1.2483751691627704e-05,-4.7118278,ACAT1,-0.54039997,0.00013864726261044716,-4.1895046,CCNG2,-0.37204498,0.2436924291610529,-1.9615812
ZNF275,-0.72657055,0.0010046678742764666,-3.5682905,SPECC1,-0.42780313,1.0035864313497412e-12,-7.3366814,CD200R1,-2.4654346,0.6102358021487387,-1.0455642,JTB,-0.28907076,1.0359357402220222e-31,-11.843458,CIT,-2.848028,1.2750310948711545e-06,-5.034849,RNF150,-25.981783,2.9321434754710757e-18,-8.88117,YIPF6,-0.6596554,7.823240561999649e-15,-7.9692097,BMT2,-1.6561483,1.0010487465083815e-09,-6.358962,PDE6D,-0.15883037,0.00020016013512379088,-4.1056647,STMN2,-18.738138,1.0,-0.025456488,CCL17,-18.146202,1.0,-0.02903522,AIM2,-1.6065544,1.0,-0.26281264,NIPAL3,-0.5771083,2.2352699017114092e-09,-6.2194815,CDR2L,-27.750635,2.4995710956349608e-17,-8.654417,TYW3,-1.0850272,6.431182289776028e-19,-9.060889,TIMM8A,-6.736026,1.2419803810855161e-05,-4.712931,GAPVD1,-0.17136344,0.00013833920827628583,-4.1900716,AUTS2,-2.3976338,0.2436924291610529,-1.9616193
ZNF414,-0.62539935,0.0010003684233482139,-3.5694952,PITPNM2,-3.6720288,9.856811431899724e-13,-7.339125,ASPHD1,-0.2349644,0.6100347483312122,-1.0459784,HSPB7,-26.172874,9.785488966597719e-32,-11.848256,AC118549.1,-0.3617031,1.246398192523164e-06,-5.0392833,ANTXR2,-0.42271596,2.8881877210972785e-18,-8.882877,WTIP,-5.1965303,7.761693808337982e-15,-7.970219,DGKA,-0.3249283,1.0007951708455321e-09,-6.3590426,ZNF282,-2.001726,0.0001998323617051085,-4.1061068,RASL10A,-16.303507,1.0,-0.025456488,GPR15,-19.159153,1.0,-0.02903522,PRKG2,-21.968119,1.0,-0.2629444,TBC1D12,-0.9728414,2.2159837269033504e-09,-6.22088,CYP27A1,-6.999419,2.491414143141758e-17,-8.654822,TCAIM,-2.165851,6.261250860352509e-19,-9.063839,PAK1IP1,-2.882886,1.2380539925178778e-05,-4.7136335,PLPP1,-2.1247208,0.00013786166839300408,-4.1909184,MOB3A,-0.425255,0.2436924291610529,-1.961784
RNF212,-6.480704,0.0009987524518798052,-3.5699594,TRPC1,-25.396788,9.754983593718021e-13,-7.340549,ESYT2,-0.04301454,0.6095863785664466,-1.0465221,UBE2V1,-0.46800008,9.240231059622594e-32,-11.853102,SLC27A5,-1.8561715,1.230243654085459e-06,-5.0418077,AGK,-1.0767405,2.777410751475662e-18,-8.887253,SCAMP2,-0.47142938,7.432456069852066e-15,-7.9756074,HOMER1,-0.7578273,9.95554746827298e-10,-6.359891,IFT27,-0.7645588,0.00019828108561818742,-4.107971,FAM170B,-16.64729,1.0,-0.025456488,RHBDL3,-17.727842,1.0,-0.02903522,CCL15,-21.453218,1.0,-0.2629444,DDRGK1,-0.039730947,2.1862907995342937e-09,-6.223035,POLR3GL,-3.8049169,2.4755215145047047e-17,-8.655584,SERF2,-0.57144445,6.21787798351574e-19,-9.064627,FAAP20,-0.8351806,1.2238829924048193e-05,-4.716035,CUL1,-0.33304372,0.0001377295260955435,-4.1911983,CUL7,-26.29195,0.2436924291610529,-1.9618348
TMEM54,-1.3013494,0.0009967408769219483,-3.570528,LSM5,-1.1541325,9.598854903968359e-13,-7.342742,APOBEC3F,-1.3838458,0.6094662793980133,-1.0467213,RTCA,-0.5906408,9.240231059622594e-32,-11.853122,PRKD2,-0.8390726,1.198017930103748e-06,-5.0470247,HEATR3,-0.56449205,2.7584639935867055e-18,-8.888041,PPIP5K2,-0.8711388,7.414024397836287e-15,-7.9759474,POLR2D,-2.0004656,9.909807367975295e-10,-6.36064,TFAM,-2.2929049,0.00019817222558633706,-4.1081614,ADAM33,-16.477161,1.0,-0.025456488,CECR2,-18.42454,1.0,-0.02903522,PKP2,-21.00983,1.0,-0.2629444,BET1,-0.43913057,2.1669813592569827e-09,-6.224465,SERPINA1,-7.0449295,2.428707767784479e-17,-8.657793,SIAH1,-0.33298948,6.10617782235474e-19,-9.066633,NFATC3,-1.0404983,1.223134543346588e-05,-4.7162166,ESF1,-0.87643814,0.00013680018346000437,-4.192796,GLT8D1,-0.37598684,0.24368267058457163,-1.9621769
