Cluster,Gene,Score,Adjusted p-value
0,KANK1,-5.451209,1.8134829534588678e-07
0,TXN2,-5.4549017,1.77655840985115e-07
0,SCFD2,-5.4559937,1.7660275649227149e-07
0,HEATR5B,-5.4565005,1.7613486889139292e-07
0,FOXN2,-5.458867,1.7383885164646242e-07
0,CLDN11,-5.463014,1.6985852200547885e-07
0,EMC6,-5.463508,1.6942035070377846e-07
0,SCLT1,-5.463807,1.6916912343114283e-07
0,NKAP,-5.4655623,1.6753735301422148e-07
0,PTDSS2,-5.467981,1.6530150344696952e-07
0,CBX5,-5.469359,1.6405448795492505e-07
0,USP39,-5.470204,1.6330705190263528e-07
0,CRAMP1,-5.471829,1.618488090094952e-07
0,FBXO30,-5.472661,1.6112293269618493e-07
0,FAM13B,-5.4726872,1.6112293269618493e-07
0,YWHAQ,-5.4748583,1.5920071448318607e-07
0,CENPN,-5.4749236,1.5917439510450073e-07
0,LTN1,-5.4749365,1.5917439510450073e-07
0,LMBR1L,-5.4763274,1.5798086086053432e-07
0,AAAS,-5.4764967,1.5786197622763466e-07
0,GTF2E1,-5.4770164,1.5743069518586813e-07
0,NCKIPSD,-5.477966,1.5662045018749487e-07
0,DIS3L2,-5.478564,1.5612362570272187e-07
0,NDUFC2,-5.4786806,1.5605195839738464e-07
0,FLOT2,-5.4793696,1.5547689993625618e-07
0,HIBADH,-5.480371,1.546309397752332e-07
0,NCL,-5.480943,1.541628946822819e-07
0,ZDHHC17,-5.482152,1.5314363792241474e-07
0,TRMU,-5.482386,1.5297206610940633e-07
0,MSRA,-5.482698,1.5273329940233744e-07
0,OTUD3,-5.4831014,1.5241643594939457e-07
0,STPG1,-5.485194,1.5065307718832246e-07
0,ZRANB1,-5.4858575,1.501193911672109e-07
0,GLCE,-5.4864683,1.4963156192066242e-07
0,DCAF15,-5.4864817,1.4963156192066242e-07
0,COG8,-5.4867544,1.4945010367351153e-07
0,BCL2L13,-5.4869237,1.4933748666616576e-07
0,MSC,-5.4889126,1.4769557055558143e-07
0,BCL6,-5.4890556,1.4760596066821542e-07
0,TSPAN14,-5.4901347,1.4673670504538272e-07
0,TMEM208,-5.491825,1.453684857708105e-07
0,ENDOG,-5.4930344,1.4440560973799187e-07
0,CLASP2,-5.493346,1.4417982525573268e-07
0,JPT1,-5.493892,1.4376365452980323e-07
0,SHISA4,-5.4947505,1.4309543114060935e-07
0,ZNF175,-5.4954133,1.425877158792421e-07
0,ARPC5,-5.4964795,1.417575542393543e-07
0,IL1RAP,-5.4965315,1.4174454995837305e-07
0,RFC1,-5.4965577,1.4174454995837305e-07
0,KNSTRN,-5.4971166,1.4133265627873703e-07
0,MARCKSL1,-5.498924,1.3992041098113717e-07
0,PUS3,-5.4992356,1.3970144154666831e-07
0,SLC35A2,-5.499262,1.3970144154666831e-07
0,TRAPPC6B,-5.5010037,1.38363717844988e-07
0,SPNS1,-5.501212,1.382286470017686e-07
0,TFPI2,-5.501368,1.3813445329405084e-07
0,HUWE1,-5.502161,1.3754232399289028e-07
0,SNTB1,-5.504332,1.35885746931526e-07
0,XIAP,-5.5047874,1.355628209697131e-07
0,AUP1,-5.5048265,1.3556039877313858e-07
0,MN1,-5.505164,1.3532808454837084e-07
0,SLC25A51,-5.5057626,1.3489688613451548e-07
0,DNAJB5,-5.508311,1.3298611639431292e-07
0,CHM,-5.5085316,1.3284633820502044e-07
0,PPIL1,-5.509936,1.3181781732270242e-07
0,CHML,-5.5100007,1.3179599830269375e-07
0,SERTAD3,-5.510456,1.3148250533054245e-07
0,COPZ2,-5.511574,1.3067645115025834e-07
0,DHX38,-5.513134,1.2954927688055093e-07
0,STN1,-5.5148115,1.2834610987226863e-07
0,ST7L,-5.5148764,1.2832485263010545e-07
0,BTN2A1,-5.517945,1.2613067180260763e-07
0,WDR92,-5.5185685,1.2570930360958644e-07
0,TBC1D7,-5.518881,1.2551194047311874e-07
0,USP16,-5.5191145,1.253705158723526e-07
0,ELF2,-5.5191927,1.25340470687234e-07
0,HTRA2,-5.520207,1.2464469322382945e-07
0,ATAD2B,-5.5203757,1.2455029484726482e-07
0,CIR1,-5.5214157,1.238404383363344e-07
0,DAB2IP,-5.522274,1.2326216803332544e-07
0,MPP6,-5.522326,1.23250868485998e-07
0,ACVR2A,-5.524679,1.2163519955725395e-07
0,CRTAP,-5.524926,1.2148902680599015e-07
0,MXRA7,-5.5263696,1.205190506348546e-07
0,PSMA1,-5.5266166,1.2037418039575566e-07
0,NUP85,-5.5275917,1.1973174791301301e-07
0,PPARD,-5.5299706,1.1814329793447592e-07
0,GNB2,-5.530868,1.1756468379289782e-07
0,FAM214A,-5.5319858,1.1684146242705183e-07
0,ZNF142,-5.532948,1.1622592978602015e-07
0,SLC8A1,-5.533195,1.1608606584444407e-07
0,IFI27L2,-5.533507,1.1590338403403973e-07
0,CHCHD1,-5.534092,1.1554089314681288e-07
0,PRPF38A,-5.534313,1.1541895622455632e-07
0,SLC6A9,-5.5343523,1.1541693324048463e-07
0,CPNE2,-5.5353403,1.147916476949011e-07
0,FAT4,-5.535743,1.145514494937619e-07
0,ENTR1,-5.5369134,1.1381241877265519e-07
0,PPP1R11,-5.5377197,1.133132316060454e-07
0,SMURF2,-5.5386815,1.1271572877147477e-07
0,CEP85L,-5.5390325,1.1251314811186686e-07
0,FZD4,-5.540385,1.1167073389622815e-07
0,FBXW5,-5.54305,1.1000613039186054e-07
0,NAA80,-5.543765,1.095801036327041e-07
0,PACRGL,-5.5443764,1.0922057602028255e-07
0,PAIP2,-5.544402,1.0922057602028255e-07
0,CTNNBIP1,-5.5467944,1.0776559067009366e-07
0,FBLIM1,-5.5476136,1.0728415933956466e-07
0,EEF2K,-5.5477953,1.071945963411797e-07
0,ATP9B,-5.5481725,1.0698573762292501e-07
0,HMG20B,-5.5497065,1.0607298488529368e-07
0,CYB561D2,-5.55206,1.0467607015176258e-07
0,ARL14EP,-5.552385,1.045030631224727e-07
0,PDE8A,-5.553035,1.0413645147147244e-07
0,GUSB,-5.553087,1.0412689214672486e-07
0,USP7,-5.5555444,1.0269365675269925e-07
0,ATG14,-5.555661,1.0264601421659212e-07
0,DIS3,-5.5563374,1.0227049410481777e-07
0,SNUPN,-5.5563765,1.022687197792688e-07
0,TCIRG1,-5.5567923,1.0204638514756634e-07
0,NUDT15,-5.5572343,1.0180935870131754e-07
0,ZNF398,-5.5577936,1.0150481763904553e-07
0,FABP5,-5.5592237,1.0069741767789349e-07
0,RALA,-5.5600815,1.0022423697472798e-07
0,KBTBD4,-5.562227,9.902005136404454e-08
0,PRDX3,-5.5628247,9.870153170336691e-08
0,EMX2,-5.562877,9.869247270764978e-08
0,XPO4,-5.565204,9.740440891499056e-08
0,ATP6V1F,-5.5654902,9.726483722055823e-08
0,COMMD6,-5.565945,9.703135547807906e-08
0,FAM114A1,-5.566881,9.653168272151801e-08
0,ANAPC15,-5.5676875,9.610616618353409e-08
0,RAB2B,-5.5690784,9.536177932229417e-08
0,CHMP7,-5.5703135,9.470775735498453e-08
0,THAP6,-5.570873,9.442383994577981e-08
0,DPP8,-5.572797,9.340576171255212e-08
0,KCMF1,-5.5730047,9.33135453445169e-08
0,COG7,-5.573356,9.314489038913284e-08
0,PPP1R12C,-5.574175,9.27269354688447e-08
0,FAM76A,-5.5765805,9.147342652714749e-08
0,CENPS,-5.5774903,9.101513195572986e-08
0,GIT1,-5.5788035,9.034951735108534e-08
0,HSD17B4,-5.579571,8.997062495857169e-08
0,FAM162A,-5.5801167,8.970719685575803e-08
0,MAFG,-5.581937,8.87915694301716e-08
0,ZNHIT6,-5.582171,8.86905140995166e-08
0,PPP1R7,-5.5825477,8.851673246979618e-08
0,COPS7A,-5.583055,8.82772402791312e-08
0,ADCY4,-5.583393,8.81240176270902e-08
0,GAS2L1,-5.583588,8.804346077331956e-08
0,PLEKHO2,-5.584446,8.762806052530081e-08
0,LSM11,-5.5852523,8.724066476147815e-08
0,ZNF268,-5.5859284,8.691994206877026e-08
0,FNTB,-5.5861883,8.68079760288596e-08
0,ELP2,-5.5863705,8.673508480990518e-08
0,SMIM7,-5.5872283,8.632567572228906e-08
0,L3MBTL2,-5.5879173,8.60017826072021e-08
0,KLHL20,-5.5885935,8.568548266321173e-08
0,PHC3,-5.5889964,8.550462902157913e-08
0,HSPA14-1,-5.5893474,8.534970247934024e-08
0,FAM53C,-5.5899067,8.509305304576375e-08
0,C18orf25,-5.5901275,8.500247572395376e-08
0,CLEC11A,-5.5906086,8.478492623586365e-08
