Cluster,Gene,Score,Adjusted p-value
0,ZWILCH,6.0902452,6.597001334915084e-08
0,CTTNBP2,6.081441,6.947154263791892e-08
0,FBXO5,6.080435,6.968341427152547e-08
0,ECM1,6.063581,7.665461618421201e-08
0,SIGLEC6,6.045092,8.570951682249694e-08
0,C11orf24,6.040564,8.772859248295823e-08
0,KIT,6.040313,8.772859248295823e-08
0,PPP3R1,6.0330176,9.149092479561908e-08
0,CLU,6.0325146,9.149092479561908e-08
0,GNAI1,5.9981785,1.1238658762194692e-07
0,PRKCB,5.983211,1.220770324449356e-07
0,CHAF1A,5.970508,1.3116092500921507e-07
0,CDCA8,5.966106,1.343336887466107e-07
0,NFYB,5.9369264,1.5957794346184146e-07
0,STXBP6,5.9356685,1.603174549920529e-07
0,TNFSF10,5.927996,1.6747934592399412e-07
0,SUZ12,5.8964267,2.0164989290200482e-07
0,ENO2,5.8949175,2.0289057454568203e-07
0,LMO4,5.8910184,2.0711477135794376e-07
0,FXYD5,5.8766804,2.2452345383437042e-07
0,CDCA5,5.8732843,2.278175059771448e-07
0,DUSP6,5.8732843,2.278175059771448e-07
0,ATAD5,5.8716493,2.2939760931535482e-07
0,RMI2,5.865989,2.366643811931883e-07
0,GINS1,5.807127,3.329744813085553e-07
0,MS4A3,5.782601,3.809397298381351e-07
0,PSIP1,5.7609677,4.306619947801928e-07
0,PHF10,5.7584524,4.3588246697726935e-07
0,GPR65,5.7565656,4.3952748672703745e-07
0,SMIM19,5.7438626,4.7114829424764833e-07
0,FST,5.7165694,5.502888505300886e-07
0,HELLS,5.7148085,5.544597837884641e-07
0,BCAP29,5.6915402,6.250870102564083e-07
0,HIST1H1A,5.6853776,6.445026491483075e-07
0,PALM2-AKAP2,5.6843715,6.465370318608263e-07
0,RAB8A,5.677328,6.718848895576993e-07
0,UHRF1,5.669656,7.007654838502322e-07
0,ATP2A3,5.6652536,7.151100719619585e-07
0,RBM17,5.6642475,7.173796734554826e-07
0,SH2D2A,5.663367,7.191334640153822e-07
0,LIF,5.6575813,7.417989311069946e-07
0,LSM8,5.6507897,7.696521925163433e-07
0,CMA1,5.6473937,7.82912219824863e-07
0,RAD51AP1,5.6398473,8.158339351319659e-07
0,VWA5A,5.634565,8.390070840905815e-07
0,CBX5,5.633055,8.419194904225021e-07
0,CALR,5.6192203,9.097881411173777e-07
0,NCAPH2,5.6174593,9.16693124445504e-07
0,PIGT,5.60941,9.553498342681504e-07
0,TMEM154,5.608278,9.591137888384028e-07
0,LSM4,5.5855126,1.087972042518731e-06
0,CBX3,5.576834,1.1377487055627387e-06
0,PFKP,5.5470257,1.339371820145511e-06
0,PRDX6,5.5431266,1.3625833298578632e-06
0,IQGAP3,5.525141,1.502165327685707e-06
0,DRD2,5.521242,1.5320089915094878e-06
0,SP3,5.5066524,1.6519814374548016e-06
0,MSN,5.5046396,1.6667846981838543e-06
0,LDHB,5.4986024,1.72055744333779e-06
