C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score,C20_names,C20_logfold,C20_pvals_adj,C20_z_score,C21_names,C21_logfold,C21_pvals_adj,C21_z_score,C22_names,C22_logfold,C22_pvals_adj,C22_z_score,C23_names,C23_logfold,C23_pvals_adj,C23_z_score
EPPIN,-12.952284,1.0,-0.0020407587,RBM19,0.18925676,1.0,-0.37537044,RND2,-1.0083408,1.0,0.028542707,C3orf80,-20.581932,1.0,-0.3450009,ERICH3,-2.3848758,1.0,-0.02691956,SLC16A6,-0.20094505,0.012333365935248993,-2.6880496,FGL2,0.04367616,0.23802483669042335,-1.4809263,GABRA1,-16.350254,1.0,-0.02033257,CCNO,-3.1264684,1.0,-0.3148278,PCDHGA6,-2.3572133,0.5438050999394388,-0.98843676,OR2J3,-13.776948,1.0,-0.004931971,NEU2,-11.960338,1.0,-0.0007239638,DUSP13,-4.15363,1.0,-0.45674893,SVOPL,-3.686859,1.0,-0.3026252,APOBEC3D,0.64063805,0.016872809544164903,2.6325123,FBXL2,-23.04119,0.31481864219292455,-1.342823,C16orf46,-23.17223,1.0,-0.1998958,SYF2,-0.50962335,0.0021151529865785237,3.2372038,PLEKHH2,1.8790082,0.16994034280846637,1.620347,SCD5,-22.128687,0.9088498136487785,-0.60996956,PEX7,-0.28812554,0.8593275070318597,0.5939275,SPAG1,-24.771185,0.2627555020680144,-1.4551835,CAMKK1,0.062785424,0.9458136456958025,-0.6060784,PTGIS,-24.495726,0.6416678238912727,-0.92594385
OR10S1,-13.81866,1.0,-0.0020407587,DPPA4,-0.9862417,1.0,-0.37607828,ASB12,0.0074568046,1.0,0.028296364,CTU1,-3.1031737,1.0,-0.3465642,PADI6,-2.351233,1.0,-0.026925039,CNN2,0.04796116,0.012312810814670894,-2.6886382,C3orf70,-22.526201,0.2377018042480899,-1.481682,EGFL6,-17.406431,1.0,-0.02033257,TLE6,-0.7168586,1.0,-0.3153204,IL4I1,-4.3881073,0.543627851085279,-0.98871326,OR14J1,-15.125114,1.0,-0.004931971,ZG16,-13.254296,1.0,-0.0007239638,AURKC,-1.4120362,1.0,-0.45743984,AOX1,0.09308133,1.0,-0.30335408,DMAC2L,-0.8500282,0.016900124967517784,2.6319253,LITAF,-0.012354453,0.31460372652612817,-1.3433087,PRDM11,-23.09669,1.0,-0.1998958,MTMR11,1.6537607,0.0021190197597626974,3.2366273,ZNF653,-0.25065356,0.1703486671676437,1.6190399,PLCE1,-22.207134,0.9081498333671633,-0.6106755,SKIDA1,1.5460367,0.8594725965527662,0.5936228,TASP1,-1.6285677,0.26273465654134764,-1.4553303,BGLAP,-0.33312428,0.945499957142432,-0.60642916,TSPAN18,-24.125376,0.6413486904642998,-0.92635137
UGT2B7,-11.175955,1.0,-0.0020407587,STOX2,0.089245744,1.0,-0.37638053,CYP4A22,16.309996,1.0,0.028192215,ADAMTS18,-5.231947,1.0,-0.3466997,SPDYC,-1.8401803,1.0,-0.02718142,S100A3,-3.6769218,0.012273904588390627,-2.689726,ECM2,-22.581797,0.2377018042480899,-1.481682,HAP1,-16.180372,1.0,-0.02033257,PPP1R7,0.16536818,1.0,-0.31564724,HOXA11,-22.579664,0.5435132585775403,-0.9889137,OR2T34,-15.244084,1.0,-0.004931971,PRND,-11.366967,1.0,-0.0007239638,DIRAS1,0.3467191,1.0,-0.45818418,CAPNS2,-0.98094475,1.0,-0.30372602,CCDC188,2.3005834,0.01690019926458161,2.6318865,CCDC51,0.40834445,0.31458527400559677,-1.3433949,KLHL35,-22.720747,1.0,-0.20007364,ZNF451,-0.86567694,0.002165254531705015,3.2304068,DPH1,0.47714373,0.17107817350111176,1.616857,PCDH9,-23.07603,0.9081498333671633,-0.6106755,MVB12A,-0.2503059,0.8601634867217575,0.59269756,FZD8,-24.191349,0.26225474513884117,-1.4563445,F2RL2,-23.58835,0.9453569386635322,-0.60663193,SLC22A23,-24.15026,0.6410296378513664,-0.92675894
OR10G4,-14.13713,1.0,-0.0020407587,P2RY1,-0.14075348,1.0,-0.37645006,LRRC18,15.530668,1.0,0.028192215,NTNG1,-20.258013,1.0,-0.34724116,FBXO15,-0.5360371,1.0,-0.027323855,SMCHD1,0.4535806,0.012166695605989968,-2.6927161,NOD1,0.54878503,0.23603620956341054,-1.485434,LCNL1,-16.825165,1.0,-0.02033257,TTC21A,-0.5530838,1.0,-0.31611696,MANEAL,-1.1950713,0.5429205058272045,-0.9897104,TTR,-15.273725,1.0,-0.004931971,ALPG,-12.129737,1.0,-0.0007239638,ZNF284,0.7088012,1.0,-0.45857352,NCR3,-22.620382,1.0,-0.30381057,GHITM,0.021330805,0.01696978316566316,2.6304526,AFAP1L1,-23.915468,0.31398007009704076,-1.3445143,TFCP2L1,-23.475065,1.0,-0.20042934,CEP83,-0.81548625,0.002240851496471321,3.2205,GTF2B,-0.59047836,0.1718530292323108,1.6145077,ZNF496,1.2280257,0.9072435644418534,-0.6116433,DES,2.6877851,0.860167020964536,0.5926231,CEP295NL,-5.0424504,0.26193806164842504,-1.4570322,AOC1,-24.388544,0.9449137322054313,-0.607095,ZNF382,-1.1028905,0.6410296378513664,-0.92678696
OR10P1,-12.586959,1.0,-0.0020407587,FBXO48,0.26426125,1.0,-0.3767021,DEFB128,16.813963,1.0,0.028192215,CYP7A1,-2.15656,1.0,-0.3481214,LGI4,0.15477206,1.0,-0.027678845,ZNF470,-0.6038049,0.012152757905577044,-2.69313,CTXN1,-5.4678726,0.23566515687710143,-1.4862999,OR4F15,-16.337727,1.0,-0.02033257,SLC39A12,-20.253147,1.0,-0.3163825,IL4R,0.62831247,0.5427821074176775,-0.9899855,AC004593.3,-15.239647,1.0,-0.004931971,ACSM6,-11.867708,1.0,-0.0007239638,FBXO48,0.6418428,1.0,-0.4611488,BBS10,1.1379653,1.0,-0.30428582,HDAC10,-0.6757976,0.01700130358177978,2.6297843,WDR35,0.23864469,0.3138285908690245,-1.3448349,ANO5,-24.091156,1.0,-0.20078501,SOX13,-0.98135006,0.0022655497772130747,3.2172732,MSRB2,-0.39653912,0.17240195627859992,1.6128974,KHDC1,-22.36814,0.9062193195274747,-0.6127935,NDUFAF1,-0.32586432,0.8612625731964139,0.59149927,GEM,-25.41354,0.26115093315456944,-1.4586662,BTNL8,-23.764997,0.9449137322054313,-0.607095,ZDHHC19,-24.452763,0.6407748334033437,-0.92716646
PRSS45P,-12.649515,1.0,-0.0020407587,KCND1,-0.61729455,1.0,-0.37673977,RNF113B,16.43631,1.0,0.028192215,VSTM2L,-1.8822376,1.0,-0.34878188,ASB12,-0.45845485,1.0,-0.02801521,WNT2B,-23.194818,0.012008335520079287,-2.697145,LINC00672,0.025725259,0.23511295026477094,-1.4875662,OR13C2,-17.678041,1.0,-0.02033257,P2RY12,-20.42113,1.0,-0.3163825,OSBPL7,-0.6114092,0.5415043251082802,-0.9915998,SEBOX,-15.046477,1.0,-0.004931971,CYP2C9,-13.083452,1.0,-0.0007239638,SVOPL,-1.8760302,1.0,-0.46145418,LRRC61,-0.96081275,1.0,-0.3049621,ZNF212,-0.21517219,0.017061321911374064,2.6285486,CCDC189,-1.8616384,0.3136162532782912,-1.345263,CDK5R1,-23.18555,1.0,-0.20096286,DNAJC22,2.5009139,0.002299818054027385,3.2128806,HARBI1,-0.30173892,0.1725752860424771,1.6123598,C10orf143,-22.726133,0.9056041143055801,-0.61349946,PHYHIP,1.6743004,0.8612740859432512,0.59141713,ARMH4,-23.969091,0.26088854660747973,-1.4592466,NEMP1,1.0580517,0.9449137322054313,-0.6071525,DNHD1,-2.8246398,0.6407629676246304,-0.92724735
CT83,-14.864191,1.0,-0.0020407587,GREB1,-0.194289,1.0,-0.37680736,C20orf173,15.366768,1.0,0.028192215,MAL,-6.0945253,1.0,-0.3489711,APELA,-16.248062,1.0,-0.02807547,HEY1,-0.9458631,0.01197043580458448,-2.6982288,CCSER1,-3.5623574,0.23457917078760743,-1.4888432,TRIM71,-17.583199,1.0,-0.02033257,SCRN1,0.2638973,1.0,-0.3167722,SPIN2B,-0.7371305,0.5415043251082802,-0.99165744,DSG1,-15.454621,1.0,-0.004931971,SPATA3,-14.041609,1.0,-0.0007239638,IL23R,-22.834696,1.0,-0.46169084,ZNF232,-0.96038914,1.0,-0.3051894,STK39,-0.53864926,0.017067959334987764,2.6283789,ENTHD1,-3.2766366,0.3135094849639876,-1.3455051,WNT2B,-23.067347,1.0,-0.20096286,SNX29,-0.8288577,0.0023037019298176135,3.212368,FAM167B,1.4933364,0.1734143231845551,1.6098871,SPACA3,-3.1656864,0.9053356123984098,-0.6138173,PPP1R16A,-0.3176031,0.8613791503648308,0.59124506,TSPOAP1,-4.913154,0.2604741690029228,-1.4601338,ZNF227,0.977575,0.9445289445421823,-0.60766494,CDAN1,-24.079393,0.6405200716597458,-0.92757404
CWH43,-12.608256,1.0,-0.0020407587,MRAP2,-2.5026572,1.0,-0.37741572,TBC1D3E,15.383433,1.0,0.028192215,CNGA3,-19.891054,1.0,-0.34948143,HMCN2,-16.073786,1.0,-0.02807547,ASTE1,-0.09712688,0.0119158425520486,-2.6997817,ZNF582,0.37455133,0.23430462335726818,-1.4894994,KCND2,-16.74657,1.0,-0.02033257,DDN,-1.1691666,1.0,-0.31912968,TEDC2,-2.495847,0.5409900168605248,-0.9924279,OR12D3,-15.082856,1.0,-0.004931971,STUM,-14.791177,1.0,-0.0007239638,WDR66,-1.8920863,1.0,-0.46182826,YY2,-2.8078911,1.0,-0.30531526,PTBP2,-0.6372686,0.017119377956907152,2.6273181,KCNH2,-1.0792016,0.31170082863400606,-1.348756,ARIH2OS,-23.226725,1.0,-0.20131855,ELL3,0.68895525,0.002334825281834922,3.2084556,PITPNM1,-0.47342068,0.17409609155844152,1.607868,KMT5C,0.8369978,0.9053054843266017,-0.61392015,ADAMTSL3,1.1800343,0.8649424462813191,0.58732677,ADM2,-24.115934,0.2600765613706065,-1.460988,OAS2,0.54569787,0.9445289445421823,-0.6077006,MST1,-24.512592,0.6402012106643049,-0.92798156
AC025283.2,-11.302041,1.0,-0.0020407587,GRHL1,-0.5459803,1.0,-0.37743503,PATE3,15.5376005,1.0,0.028192215,TTPA,-19.788618,1.0,-0.34948143,HAP1,-16.247532,1.0,-0.02807547,IL5RA,-3.9416435,0.011874070519591266,-2.7009816,GAS1,-22.232285,0.2342402667227981,-1.489691,PNLIPRP3,-17.01753,1.0,-0.02033257,ZNF662,-2.4114456,1.0,-0.3194726,TMEM120A,0.80970454,0.5405374954488191,-0.99308306,OR11A1,-15.24939,1.0,-0.004931971,OR2V2,-12.3763895,1.0,-0.0007239638,RELL2,0.45736736,1.0,-0.46219596,BCL7A,0.40229875,1.0,-0.30535847,RNF145,-0.41249844,0.017167723438334857,2.626321,FBXO31,0.6657615,0.3114664575058123,-1.3492248,NIPSNAP3B,-23.57412,1.0,-0.20149639,COQ8B,-0.67041004,0.0023487374429971386,3.206691,RAMP1,0.05486716,0.1744400100125614,1.6068081,GCH1,0.85775363,0.9053054843266017,-0.6139852,CCNO,2.557513,0.8649708013852708,0.5872283,ZNF503,-24.09939,0.2600765613706065,-1.460988,S100A2,-23.174189,0.9439040731550887,-0.6084842,PBK,-25.11717,0.6394996534438361,-0.92879665
GSTT4,-10.918096,1.0,-0.0020407587,LBP,-21.87304,1.0,-0.37746015,C12orf71,16.249516,1.0,0.028192215,AXIN2,-20.87722,1.0,-0.34948143,DPEP2NB,-17.68364,1.0,-0.02807547,IL20RB,-1.4396714,0.011839743723956556,-2.7019758,GLIPR2,0.11231396,0.23388542675970886,-1.4905256,PDIA2,-17.402674,1.0,-0.02033257,ZGLP1,-0.5257181,1.0,-0.31973812,PSEN2,0.4885224,0.5391769012941947,-0.9948021,SLC13A2,-14.869745,1.0,-0.004931971,SCYGR8,-11.960338,1.0,-0.0007239638,ZNF425,-0.13018313,1.0,-0.46261713,AC099489.1,-0.62960976,1.0,-0.30545616,C14orf119,0.059368625,0.017300497807854025,2.6236606,HOXC4,-0.6154263,0.3111102450055335,-1.3499101,HSPA4L,-0.89039075,1.0,-0.20180939,NAB2,-0.80119437,0.002356447650788477,3.2057202,COQ8B,-0.60910445,0.1767306512998823,1.6002846,HBD,-25.729,0.9051570929225589,-0.6142055,KIAA0895,-0.31218377,0.8654686450979739,0.5866797,BMERB1,-23.939386,0.2600765613706065,-1.460988,SPATA18,-22.712128,0.9435043732275986,-0.6089473,ITGA7,-24.58415,0.6394996534438361,-0.92879665
GLRA2,-10.784313,1.0,-0.0020407587,GRIN2D,-1.990695,1.0,-0.37751037,HAPLN2,16.450806,1.0,0.028192215,OLFM1,-19.903606,1.0,-0.34948143,MUC5AC,-17.020285,1.0,-0.02807547,FHAD1,-3.72182,0.011770093959836506,-2.7039685,FAHD2B,-0.6055284,0.23355249964852387,-1.4913125,DCDC1,-16.702589,1.0,-0.02033257,RBM8A,0.11586162,1.0,-0.3199226,TFAP2E,-4.2475653,0.5387136608499443,-0.99542844,OR2T1,-15.743426,1.0,-0.004931971,TMEM211,-14.577426,1.0,-0.0007239638,ZNF891,0.08593241,1.0,-0.46264002,ETV4,-2.1853716,1.0,-0.30564213,CDCA4,-0.6563912,0.017452166861294197,2.620611,TTLL11,-0.3686968,0.3108685122278196,-1.3503927,NCAM2,-22.555246,1.0,-0.20185208,TSEN2,-0.5104385,0.0023650905120398786,3.2046387,BCAS3,-0.63296336,0.17727759832198717,1.5987135,C16orf95,-1.0694886,0.9046502696064274,-0.6147381,GALNT16,2.2062988,0.8655335883523279,0.5865462,EPGN,-24.964468,0.25986687652611745,-1.4615685,HPSE,-1.0182893,0.9435043732275986,-0.6089884,MXD3,-24.364626,0.6389265765433008,-0.92961174
AQP4,-12.29937,1.0,-0.0020407587,MPP4,-2.527804,1.0,-0.3775741,HEPACAM,16.559599,1.0,0.028192215,ACVR1C,-20.382896,1.0,-0.34948143,CDH10,-16.745596,1.0,-0.02807547,MATN2,-0.3168806,0.011654724487489668,-2.7072716,CSF2,-2.6224174,0.23322992949940605,-1.4920772,HMCN2,-16.006626,1.0,-0.02033257,RFX3,0.17139594,1.0,-0.32009614,ZNF785,-0.33159918,0.5387136608499443,-0.9954756,OR2M7,-15.308585,1.0,-0.004931971,CNTNAP4,-12.750791,1.0,-0.0007239638,ZNF879,-0.21875757,1.0,-0.46281943,GATA3,-0.11683818,1.0,-0.30581307,TOR3A,-0.81801915,0.017460293915674604,2.6204147,MT1F,0.4330654,0.3108024215262337,-1.3505636,ZNF891,-23.296486,1.0,-0.20185208,CCDC77,0.008179665,0.002365434100235644,3.204569,BMP6,-0.76208293,0.17766816471891916,1.5974734,RFX2,0.94679093,0.9046502696064274,-0.6147742,ALDH4A1,-0.17750062,0.8665474265412488,0.58543175,LPAR6,-24.660479,0.25931825433444555,-1.4627293,SMAD6,-23.223225,0.943152070763833,-0.6094104,C16orf91,-24.231796,0.6375254023283664,-0.9312419
CTCFL,-15.549824,1.0,-0.0020407587,CR1L,-1.8046001,1.0,-0.37817088,VSTM2B,19.180044,1.0,0.028192215,EDDM13,-2.4331007,1.0,-0.34986538,GAST,-17.155764,1.0,-0.02807547,TRIM2,-0.9391062,0.011652824589152292,-2.7073574,ARVCF,-4.2305193,0.2331328111239656,-1.4923421,KCNK10,-17.893309,1.0,-0.02033257,CATSPERE,-0.92181677,1.0,-0.3205529,ANKRD16,-0.758834,0.5382010213405019,-0.9961766,CRYBA1,-14.249644,1.0,-0.004931971,KRTAP10-1,-14.735346,1.0,-0.0007239638,EFHC1,0.5267199,1.0,-0.46358794,SHISAL2A,-22.065907,1.0,-0.30584502,PPP1R3C,-0.6474387,0.017467065940702513,2.620245,TASP1,0.9319558,0.30997018675856974,-1.352096,S1PR2,-1.7562319,1.0,-0.2019659,PPP1R26,-0.47651172,0.002368754205659411,3.2041373,CCIN,-0.43651485,0.17766816471891916,1.597449,REEP2,-22.380627,0.9046260450804362,-0.61491144,CRYZL1,-0.30038363,0.867271300952643,0.58459556,EFHC1,-24.32944,0.2587704974659494,-1.4638903,EFCAB2,1.2009413,0.9429048696319826,-0.6097036,DRD2,-25.630777,0.6372073220693427,-0.9316495
PNPLA5,-15.598325,1.0,-0.0020407587,HAGH,0.034151983,1.0,-0.37874547,CNTNAP4,16.53593,1.0,0.028192215,SFRP1,-19.807764,1.0,-0.3517217,ADRB1,-17.498158,1.0,-0.02807547,SLFN12,-1.4280409,0.011603374410387748,-2.7088,RCCD1,0.74923295,0.23253913211781282,-1.4937596,SRMS,-16.287663,1.0,-0.02033257,MCMDC2,0.23311536,1.0,-0.32131618,NDST2,0.81044215,0.5378412572873046,-0.99667716,PRAMEF1,-14.434136,1.0,-0.004931971,ANKRD30BL,-14.057922,1.0,-0.0007239638,RASD2,-4.8355913,1.0,-0.46362865,EBF1,1.1114199,1.0,-0.30636913,CXADR,4.5307245,0.0175049366411177,2.619469,UBXN10,-1.1632301,0.3091302385079,-1.353645,KLHL11,-22.980162,1.0,-0.20202991,APBB1IP,-0.57299787,0.0023769456067488305,3.2031157,RFX8,0.25382748,0.17908672330467856,1.5934683,ELOVL4,-22.098421,0.9046260450804362,-0.61491144,ARMC2,0.07365961,0.8677826727918339,0.58396304,ZNF155,-24.481005,0.25850985913935587,-1.4644707,RASIP1,-1.7736936,0.9427010130278165,-0.61003786,SUGCT,-23.780449,0.6372073220693427,-0.9316495
ZAR1,-13.162837,1.0,-0.0020407587,FXYD7,-22.017109,1.0,-0.37880823,SLC22A25,19.382566,1.0,0.028192215,TMSB15B-1,-20.117876,1.0,-0.3517217,GML,-17.934658,1.0,-0.02807547,NCAM2,-22.682547,0.011594724163589448,-2.7090793,ALDH6A1,0.74571925,0.2317847224420459,-1.495489,CTRB2,-16.391315,1.0,-0.02033257,C1QTNF2,-19.125547,1.0,-0.32183737,ZNF586,0.48665774,0.5367451600447429,-0.99807787,GABRG1,-15.268057,1.0,-0.004931971,BECN2,-14.057922,1.0,-0.0007239638,CLEC14A,-23.21516,1.0,-0.46371138,PPP1R36,-21.7447,1.0,-0.30652314,GLE1,-0.7680948,0.01751390224221985,2.6192567,SMPDL3B,-1.5754576,0.30869875963488835,-1.3544679,ZNF491,-23.102262,1.0,-0.20202991,PTPN2,-0.6101274,0.002423832083694739,3.1974025,SHROOM4,0.33834594,0.17918215231109078,1.5931603,PRDM11,-1.3087791,0.9045076942893719,-0.61516964,OSBP2,-0.67421365,0.8679664468538403,0.5837157,PHETA2,-24.00406,0.25850985913935587,-1.4644707,TAL1,-24.430286,0.9424475111378326,-0.61033654,MAPK11,-0.814957,0.6372073220693427,-0.93178326
OR1D2,-11.764832,1.0,-0.0020407587,GOLGA8R,-0.31114525,1.0,-0.37990522,GPR149,15.22271,1.0,0.028192215,TTC39A,-3.5518935,1.0,-0.35330757,SERPINB13,-16.254852,1.0,-0.02807547,RUFY1,0.34777248,0.011559687686087353,-2.7101145,ZFP37,-5.6324506,0.23156750937973083,-1.4960226,GABRA5,-16.048615,1.0,-0.02033257,FGF12,-19.932707,1.0,-0.32183737,PRR22,-1.4371157,0.5350232571751845,-1.0003079,SMCP,-14.709576,1.0,-0.004931971,KRTAP6-1,-11.770556,1.0,-0.0007239638,CTRC,-5.135673,1.0,-0.46494302,SMIM24,-22.414457,1.0,-0.30652314,ARMC5,0.32970375,0.01761571991796134,2.6172414,RFTN2,-23.341738,0.30862024465604104,-1.3546616,PPP1R3F,-23.092672,1.0,-0.20220776,COL13A1,0.11410613,0.0024960940595101446,3.1888359,TMEM41A,-0.45032993,0.18106655578844322,1.5879266,ZNF816,-0.2232131,0.9044775618281289,-0.6152726,PLPPR4,2.0726044,0.8683968960249419,0.5832321,TUBG2,-4.0756245,0.25845562583445697,-1.4646853,CFAP410,1.0424427,0.9409516889183869,-0.611871,FAM71F2,-24.300991,0.6370170585781856,-0.932057
OR8B4,-13.373165,1.0,-0.0020407587,STKLD1,-1.4813224,1.0,-0.38006744,DEFA5,18.10525,1.0,0.028192215,SHC3,-19.742752,1.0,-0.35396197,IFNA5,-17.173813,1.0,-0.02807547,PEX11A,0.08400744,0.01155205413882898,-2.7103653,USP54,-0.58148795,0.23060750352968756,-1.4982239,CDH10,-16.678432,1.0,-0.02033257,CCER2,-0.5382911,1.0,-0.3225305,SAMD3,-2.3939126,0.5350175662634081,-1.0003761,OXGR1,-14.5204115,1.0,-0.004931971,GSG1L2,-14.598759,1.0,-0.0007239638,ANKAR,0.630379,1.0,-0.46518478,PLEKHA1,1.0717,1.0,-0.30682185,POLR1E,-0.7013942,0.01785417737881942,2.612461,HSPA12A,-1.4367195,0.3077787080347923,-1.3562181,PRKCQ,-24.161621,1.0,-0.20220776,C17orf49,-0.7758521,0.0024962932028991455,3.1887848,C16orf46,0.045218986,0.1817769739500698,1.5858485,CCN4,-22.29809,0.9041790493391954,-0.61561745,EFCAB7,-0.3671842,0.8689561495474921,0.58262527,AMT,-2.1630392,0.25841878938576607,-1.4648124,RNF180,-22.72972,0.940143049492491,-0.61265194,TSEN2,-2.5423615,0.6361076459482902,-0.9330961
OR8B8,-12.837618,1.0,-0.0020407587,TTLL5,0.14120509,1.0,-0.38035136,KRTAP10-1,18.520819,1.0,0.028192215,REM1,-21.13788,1.0,-0.35396197,PNLIPRP3,-17.084692,1.0,-0.02807547,ZFYVE27,0.56875384,0.011509072855049842,-2.7116327,CKB,0.44421047,0.2303902715982131,-1.498802,STX19,-17.27164,1.0,-0.02033257,PPP1R9A,-0.85272425,1.0,-0.32370016,GIN1,0.60781455,0.5350175662634081,-1.0004036,METTL21C,-16.073349,1.0,-0.004931971,MYH1,-12.550082,1.0,-0.0007239638,BEGAIN,-1.5289222,1.0,-0.46525094,E4F1,0.8395563,1.0,-0.306912,CDKN2AIP,-1.1134111,0.017947240876429512,2.6106083,ZMYND15,-1.0818583,0.3077426453582942,-1.3563361,HIP1R,-23.152376,1.0,-0.2023856,KISS1,2.2434409,0.002528072575845867,3.18507,SLC66A1L,1.9824142,0.18515660216768254,1.5763189,HBEGF,0.25797907,0.9034520871784991,-0.6163487,MT1M,0.96514505,0.8698354721854828,0.581498,POMT2,-24.01138,0.25749496068738637,-1.4667925,KLHL26,-23.346836,0.940143049492491,-0.61265194,NEK8,-0.6810269,0.6352106347782411,-0.93412274
SEMG2,-13.145067,1.0,-0.0020407587,C19orf18,-1.8402541,1.0,-0.38040352,FABP7,15.041822,1.0,0.028192215,FOXP2,-20.092245,1.0,-0.35396197,OR13C2,-17.745207,1.0,-0.02807547,PRG3,-2.7191947,0.011508599769837613,-2.7116778,ARNT2,-22.232723,0.23018906786899895,-1.4993019,DPEP2NB,-17.616474,1.0,-0.02033257,CHST6,-3.6875837,1.0,-0.32377082,HOXA1,-1.0520736,0.5341553758240737,-1.0015553,MYH7,-15.263221,1.0,-0.004931971,CST9L,-9.68483,1.0,-0.0007239638,TRPV1,0.066894256,1.0,-0.4653909,CTH,-0.09749187,1.0,-0.30712616,SMIM8,-0.69961375,0.01803707581511717,2.6087873,C1orf56,-1.8260075,0.3073548057870925,-1.3570834,SIM2,-1.9104865,1.0,-0.20257768,PSME2,-0.16096227,0.0025323793567947504,3.1845496,FRMD5,1.7432362,0.18569868249402946,1.5747706,ZNF529,1.0701815,0.9033778867107034,-0.6164913,CEND1,1.2402648,0.8732263066852475,0.57775515,PEX12,-24.173395,0.2569500459036747,-1.4679534,IRS1,1.4065795,0.9394251269162907,-0.6134329,GTPBP3,-2.0474272,0.6345237382303615,-0.93492544
GABRA2,-15.73866,1.0,-0.0020407587,ADD2,-1.8886696,1.0,-0.3806179,UGT1A8,16.620703,1.0,0.028192215,ALOX15,-5.303898,1.0,-0.3556681,LCNL1,-16.892326,1.0,-0.02807547,RNF34,-0.5398402,0.011489896281659567,-2.7122486,LYNX1,-6.3051786,0.23011706567179704,-1.4995124,MTUS2,-16.658054,1.0,-0.02033257,TRIM34,0.2914948,1.0,-0.32430342,SLC2A10,0.76907194,0.5340204135645232,-1.0017821,SPINK5,-14.314504,1.0,-0.004931971,KRTAP19-7,-14.391358,1.0,-0.0007239638,ZNF177,0.122486725,1.0,-0.46540362,FAM171A1,0.6437849,1.0,-0.30745116,YY1AP1,-0.69144684,0.018098595310725225,2.6075091,ANKRD35,-1.2988899,0.3070813362469112,-1.3576264,RELL2,-23.107605,1.0,-0.2027413,PRPF38B,-0.56330407,0.002545880971116157,3.1829822,THNSL1,0.5775947,0.1857152626562336,1.5746815,GDI1,0.63554704,0.9032876704046501,-0.61664844,HHAT,-0.4816199,0.8742093426173759,0.5766014,PGAP1,-24.283073,0.2569500459036747,-1.4679534,PCDHGA7,0.11976505,0.9392349191006919,-0.6136767,CCDC28B,-0.6685587,0.6336599936117274,-0.93591785
GRXCR1,-14.473528,1.0,-0.0020407587,HTATIP2,0.027375521,1.0,-0.3808226,WDR87,15.614253,1.0,0.028192215,AMBRA1,0.12227068,1.0,-0.3559776,DCDC1,-16.76975,1.0,-0.02807547,AC119396.1,-1.6201088,0.011423048606721676,-2.7142134,IL7,-2.909728,0.22940846826157643,-1.501152,HRC,-15.733059,1.0,-0.02033257,PSPN,-0.67916095,1.0,-0.3243767,EME2,-0.5469875,0.532506754508161,-1.0037016,ZCCHC13,-15.538122,1.0,-0.004931971,KRTAP19-4,-14.057922,1.0,-0.0007239638,PRSS53,-0.8422318,1.0,-0.46666074,SPACA9,0.6275266,1.0,-0.30771038,C1orf112,-0.5170781,0.01836999554778604,2.6023717,ABCG2,-3.0057943,0.3068004395188149,-1.3581831,ADSSL1,-23.259855,1.0,-0.2027413,ADIPOR2,-0.6434784,0.0025511303577052543,3.1823578,KRT19,0.6291424,0.1861805431458218,1.573387,FXYD1,-23.300268,0.9029492261322044,-0.61702937,AIF1L,0.9885801,0.875586881900566,0.57496315,PLD6,-0.23535466,0.25693473455851384,-1.4680892,BARX1,-23.537392,0.9389059825501658,-0.61404115,CEP19,-0.22715886,0.6323382965268542,-0.9374018
