C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score
RNF157,-0.7916529,0.3707692566984147,-1.4159836,PAK1,-2.5640488,3.672073260353123e-14,-7.942845,ZBTB1,-0.5055099,2.7210644867762767e-06,-5.1442337,CPE,-5.0764956,3.3206307799664374e-54,-15.674584,SPSB1,-1.799534,7.830894914587074e-15,-8.123482,CMIP,-0.31369212,0.10897624095075978,-2.0237927,MYL6,-0.3845879,0.002190257755494587,-3.7580004,TRAF4,-3.122556,1.1027372156465532e-06,-5.329261,DERL1,-2.5894253,0.9297151894116953,-1.9306324,RACK1,-1.1832999,4.4611417287707685e-11,-7.0133643,ABRACL,-1.4334081,0.021363838361630985,-3.1245923
KCTD15,-2.9305456,0.3707119445277263,-1.4161364,SRRM1,-0.8017327,3.62163718207042e-14,-7.9446874,CAMK1,-3.269372,2.5611453575822433e-06,-5.1561193,PTPRO,-4.4319906,3.21537381595168e-54,-15.676682,RAD23A,-1.1742655,7.646184832068822e-15,-8.1264925,PRR7,-1.9272546,0.10897624095075978,-2.0238082,CCNI,-0.30450383,0.002176775637670285,-3.7598996,VPS39,-0.59473014,1.0971821139590142e-06,-5.3302903,RABL6,-27.96568,0.9294450191178579,-1.9316207,GLRX3,-1.0906957,4.3978176903498926e-11,-7.015512,ATP6V1C1,-1.2719744,0.02133323743512089,-3.125209
STON1,-0.3938224,0.36986800072333736,-1.4174963,FAM200B,-1.7346171,3.615313440907678e-14,-7.945031,FAH,-0.42690313,2.503893372616515e-06,-5.1605635,RTN3,-0.62197155,2.4917886261611702e-54,-15.692924,ZMIZ2,-0.98697615,7.198511781169401e-15,-8.133922,FAT1,-5.066675,0.10754316653751575,-2.0296905,JAKMIP2,-0.4529113,0.0021741178370366376,-3.7603824,AQP3,-1.9401262,1.0958661581369096e-06,-5.330621,MINK1,-1.4461572,0.9294450191178579,-1.9317305,LGALS9,-2.2740002,4.3803877783716564e-11,-7.0162153,RBM33,-1.108956,0.021321180745303207,-3.1255708
KCTD20,-0.4606463,0.36986800072333736,-1.4175524,ST13,-2.4172266,3.5691318610376077e-14,-7.9467525,FBXO34,-1.1314571,2.434974671834455e-06,-5.165891,LATS2,-1.832796,2.0051930337034665e-54,-15.706809,RFFL,-1.0731088,6.985849096068034e-15,-8.137787,FYCO1,-1.0696769,0.10654821666832072,-2.033678,KYNU,-1.0608358,0.0021651875480618935,-3.7617667,CCNB1IP1,-2.532211,1.0952492523559845e-06,-5.3308353,C5AR1,-1.6486238,0.9291110080648458,-1.9326091,KIAA0100,-1.0368892,4.311451352648178e-11,-7.0185814,CITED2,-1.6859746,0.02122451305638954,-3.1271026
MANSC1,-3.4842522,0.3697077967434612,-1.4178683,ARL4A,-2.2145221,3.56745488645233e-14,-7.9469385,ATP5F1E,-0.5168533,2.3498971998980534e-06,-5.172854,CTNNAL1,-3.5748725,1.8706086393905495e-54,-15.7112665,IFRD1,-0.9939036,6.665389990822083e-15,-8.143588,FKBP1B,-4.0424285,0.1065223342295408,-2.0338376,PACS1,-0.63366127,0.0021651875480618935,-3.7618873,FYN,-6.026728,1.0852130092934186e-06,-5.332619,SMC1A,-27.99641,0.9291110080648458,-1.9327189,UBXN6,-1.0107671,4.311451352648178e-11,-7.0185933,DYNLL2,-0.9831818,0.021081476168420595,-3.1296766
FOXJ2,-0.98661786,0.36532580588567576,-1.4248668,FH,-1.255986,3.563106396356205e-14,-7.947218,NME4,-0.7421948,2.3397734990211146e-06,-5.1737657,KIAA0100,-0.8210827,1.6267439019486784e-54,-15.720222,ATP5F1B,-1.0769897,6.6596101112560434e-15,-8.143809,MVB12B,-1.4043458,0.10549873095147823,-2.038144,CTSB,-0.38642585,0.002155600297741909,-3.7632313,AVPI1,-0.8992408,1.0840104839483749e-06,-5.332933,UBE2J2,-27.92685,0.9291110080648458,-1.933268,UBXN4,-0.8902973,4.2766050741339e-11,-7.020013,PAK2,-1.6022122,0.020799582087679774,-3.1341653
SCIN,-2.5265641,0.3646663439815205,-1.4261097,CSRP1,-0.7957571,3.4645723374467945e-14,-7.9509487,DNASE1L1,-0.6240419,2.3397734990211146e-06,-5.1738224,SLC49A4,-3.303356,1.1395709013723624e-54,-15.742809,NDUFS3,-0.93774706,6.315406580066136e-15,-8.150346,AP1S2,-0.6123914,0.1054236747831561,-2.0385838,EIF2AK3,-1.2401217,0.002155600297741909,-3.76336,GTF3A,-0.6530643,1.0840104839483749e-06,-5.3329496,IDI1,-1.3659655,0.92402139446546,-1.9362329,RASGEF1B,-0.9180866,4.148507255300867e-11,-7.024708,RBL2,-1.8362718,0.020799582087679774,-3.134229
TIMM8A,-1.3868468,0.3627915505518003,-1.4293442,KPNA3,-0.89464444,3.3252690567787766e-14,-7.9561586,FAM122B,-0.598954,2.302932831969369e-06,-5.1769395,EVI2B,-0.7338975,1.13820086687044e-54,-15.742937,UBXN4,-0.77169865,5.979639983219139e-15,-8.157182,CFD,-1.1597232,0.10474815516299606,-2.0415442,KIF16B,-0.5687949,0.002152492037227593,-3.7639475,ENPP4,-0.4927819,1.0834821568572051e-06,-5.3332467,MGAT4A,-28.02008,0.9218609704379691,-1.9376605,LSS,-3.9582446,4.0619284688026776e-11,-7.0278015,ZNF331,-4.0077066,0.020799582087679774,-3.1344204
NAALADL1,-1.7412167,0.36197575610063015,-1.4308213,TMCO1,-0.97002745,3.28764293193652e-14,-7.9578238,CD33,-1.2146586,2.233175984114097e-06,-5.182888,DSC2,-4.5284986,1.1155007411165443e-54,-15.744264,MXI1,-2.6411428,5.878692938184537e-15,-8.159355,ARHGAP11A,-2.321741,0.1046274086596757,-2.042112,ATP6V0B,-0.44246435,0.002152492037227593,-3.7640922,KAZN,-1.5285056,1.0497375428131515e-06,-5.3390994,SPPL2A,-1.3310059,0.9218609704379691,-1.9376605,MLLT1,-1.5018545,4.0191885767765833e-11,-7.029427,PDE4B,-2.610799,0.020799582087679774,-3.134463
MAD2L1,-2.0379603,0.3619019608781716,-1.4309996,TRAPPC3,-1.130777,3.1484768021130234e-14,-7.963304,CXorf21,-1.439684,2.207015141217025e-06,-5.1851897,INPP5F,-1.6800246,9.294344589152164e-55,-15.755856,DDX60L,-1.6202176,5.393310202409159e-15,-8.169875,CCL13,-2.391395,0.10458816565720525,-2.0423262,CCL4,-0.46703258,0.002133526341662855,-3.7665145,PCYT2,-0.7063214,9.911205685746697e-07,-5.3496213,DCTN6,-27.931078,0.9218609704379691,-1.9376605,LGALS8,-0.8795947,3.9800063980050173e-11,-7.030944,PJA2,-0.8871593,0.020560626902603348,-3.1387815
SF3A2,-0.79870224,0.36159503787679154,-1.4315904,FAM210B,-2.1468956,3.1429930433244105e-14,-7.963648,CKAP5,-1.217558,2.187697685091852e-06,-5.1869335,DOCK11,-0.75876564,8.993526270440699e-55,-15.7580385,CDC42BPB,-2.969796,5.2433856390203746e-15,-8.173392,TTI1,-1.2784874,0.10416512579613778,-2.0441818,CCNDBP1,-0.4698157,0.002115732544691297,-3.768784,TOMM70,-0.6296455,9.681489895453378e-07,-5.3539762,CLINT1,-1.4075027,0.9216079986382192,-1.9390332,BRD4,-0.8616643,3.9687197963384416e-11,-7.0314894,RDH11,-1.3232999,0.020538600304660416,-3.139292
NFIA,-1.2433283,0.3613159896112067,-1.4321406,MEGF9,-1.9968121,3.1034805777510794e-14,-7.965341,GLB1,-0.36778864,2.1853243164441233e-06,-5.187241,TMEM243,-2.1293383,6.80533229864912e-55,-15.775755,TMEM38B,-1.3936939,5.105933735931881e-15,-8.176712,CKAP2,-1.3261341,0.10388876944253658,-2.045341,CST7,-0.47065046,0.0020946970419357894,-3.7714558,RNF125,-2.3463476,9.41609892566209e-07,-5.359113,COPS7A,-27.931046,0.9216079986382192,-1.9393077,PKM,-1.1996785,3.953340360228444e-11,-7.0321813,ADRB2,-6.458567,0.020338897782258794,-3.142547
SMIM19,-0.54973954,0.3612769063289546,-1.4322679,RAP2C,-1.0109267,3.1034805777510794e-14,-7.965369,JOSD1,-0.5025879,2.120859974356302e-06,-5.192922,GMFB,-1.2434605,3.5116323691882476e-55,-15.817525,TOMM6,-0.69713914,5.045286624041805e-15,-8.178268,SELENBP1,-24.243822,0.10271307489732896,-2.050344,MPV17,-0.3406717,0.0020288801177036526,-3.779769,GOLPH3L,-1.6563911,9.393583788076454e-07,-5.3596582,VAPA,-1.615388,0.9189415372095482,-1.9411196,IGFBP2,-3.540357,3.863702508565673e-11,-7.0355296,ZNF644,-1.2989688,0.020274319993422517,-3.1436744
CDT1,-3.2005787,0.36018500305476275,-1.4342952,DNAJC3,-0.89082295,3.103414565839358e-14,-7.965602,MSRB2,-0.7342372,2.001688478172658e-06,-5.2040954,DNAJC5B,-2.4519627,3.059228587208417e-55,-15.82626,ATG4A,-1.7167542,4.8654853308894755e-15,-8.182757,COL8A2,-0.85665536,0.10212505018704242,-2.0528922,APOC1,-0.7016074,0.001999199838886355,-3.7837927,FST,-6.69853,9.117582832975235e-07,-5.365268,CREB3L2,-28.041813,0.9143402369296725,-1.9437002,DMXL1,-1.9085095,3.833018154469985e-11,-7.0367913,IL2RA,-3.9703598,0.019981143546967915,-3.1485248
SCN2A,-7.387699,0.34887860570952767,-1.4529735,TEX2,-1.394413,2.965902437060482e-14,-7.971333,ADAR,-0.36068285,1.9481693896175286e-06,-5.2093377,PRXL2A,-1.247003,2.8528345373432534e-55,-15.830759,ATP6V0D2,-4.790862,4.750263131995718e-15,-8.185761,ITGA3,-1.6091989,0.10029459615992539,-2.0606456,CASP9,-0.7399307,0.0019899796750190327,-3.7851205,NTAN1,-0.61650807,8.991454724536849e-07,-5.3678946,NUMA1,-2.5751672,0.9143402369296725,-1.9439747,CHCHD3,-1.4913638,3.833018154469985e-11,-7.0368032,GPBP1,-1.1790948,0.01958967018767844,-3.1560767
CCL3L1,-1.0329028,0.3477682819844733,-1.4549295,BCKDK,-1.0372577,2.955176343608618e-14,-7.9719095,MAPRE3,-0.29639593,1.905349477000991e-06,-5.2135653,PDCD6IP,-0.73704636,2.037742812359583e-55,-15.852019,FLII,-0.72793627,4.702115501127293e-15,-8.187105,GADD45A,-0.7743758,0.1002490874803715,-2.0608907,SFXN3,-1.2281398,0.0019899796750190327,-3.7852976,LONP1,-0.6901125,8.651383627164461e-07,-5.3749585,TRPC4AP,-27.929945,0.9137893561777659,-1.9447984,SLC6A6,-0.94769424,3.798738027834355e-11,-7.038344,PATL1,-1.7279147,0.019529154349519153,-3.1573744
TLDC2,-5.2555475,0.34572943267057354,-1.4585764,TBC1D20,-2.285269,2.876536588716361e-14,-7.975371,HK2,-0.44696063,1.7357955512231756e-06,-5.2312403,UBA6,-1.0072662,1.331109256411232e-55,-15.878859,HECTD3,-1.3820441,4.702115501127293e-15,-8.187128,IFT80,-1.536781,0.0999926988529326,-2.0620615,RHOF,-0.92061096,0.0019879392114371354,-3.7857323,FAM102B,-0.90076673,8.588541589251487e-07,-5.3763847,CHMP2B,-1.4230844,0.9137482293731871,-1.9452376,SNX4,-1.6684448,3.782045600943042e-11,-7.0391083,RNF168,-2.0899658,0.01948118934415392,-3.158289
BANK1,-2.0034251,0.3456209356185313,-1.4588108,GNB4,-0.9516396,2.836914728155128e-14,-7.977213,LMNB1,-3.4219332,1.7357955512231756e-06,-5.23132,GLG1,-2.975699,1.0293247092139866e-55,-15.89503,TMEM158,-4.379453,3.690222475843923e-15,-8.216814,CCNA2,-4.537803,0.09970380031747664,-2.0634272,PPIB,-0.6235029,0.0019450253118806185,-3.7913332,CDC42BPA,-1.6524093,8.573972632793061e-07,-5.376803,RAB14,-1.6773379,0.9135911746165231,-1.9457318,C5orf22,-2.5303617,3.6590690363944655e-11,-7.0438643,GGA2,-1.1466703,0.0189434380935453,-3.1670325
SLC25A15,-2.6164973,0.3438313277285865,-1.4620911,POLR2K,-2.5964131,2.7835297829584498e-14,-7.9796877,OAS3,-0.7595762,1.6522178668500275e-06,-5.2413025,ATOX1,-1.2061923,8.869020359339462e-56,-15.904465,CEBPZOS,-1.0525072,3.567289931940158e-15,-8.220995,LSM7,-0.8677741,0.0995013009253473,-2.0643218,PBDC1,-0.44186503,0.0019371078257245818,-3.7925243,SNX9,-0.57271093,8.560738629442617e-07,-5.377194,REXO2,-28.08046,0.9135911746165231,-1.9458965,CNOT9,-2.82948,3.651245126643345e-11,-7.044313,CTBP2,-1.1404271,0.018827771171705126,-3.1690109
LSM7,-1.0356172,0.3422058868713241,-1.4650607,RFXANK,-1.3941131,2.778693520048716e-14,-7.980032,CYTIP,-0.4937421,1.6033161523547741e-06,-5.24716,NAGA,-0.9900271,6.960927792605493e-56,-15.919682,PPIF,-1.473236,3.502706393564734e-15,-8.223303,KDELR3,-2.8741179,0.09808221870979042,-2.070632,SUB1,-0.74837977,0.0019360510940162716,-3.792838,STEAP3,-1.0519596,8.353710491848199e-07,-5.3817143,CNIH4,-28.002909,0.9115309281366412,-1.9475437,NECTIN2,-2.3457496,3.6428066821580075e-11,-7.044786,IER5,-1.6335953,0.018578896468597308,-3.173074
LEPROTL1,-0.2394962,0.342081517122243,-1.4653205,UBL7,-2.672715,2.7596860683951077e-14,-7.9810085,STAC3,-1.694691,1.5796231350709228e-06,-5.250009,ECHS1,-0.8014547,6.1181847736363e-56,-15.927806,SNX24,-1.6409034,3.4424540454791808e-15,-8.2255,TOB2,-1.6417886,0.0978750441783412,-2.0715578,PSMC4,-1.0160155,0.0019348702887940139,-3.793168,IL17RB,-0.5793179,8.339786773481426e-07,-5.3821273,PKD2,-28.272058,0.9112595034499741,-1.9480927,NDUFB9,-1.0841323,3.52396931792034e-11,-7.049554,OSCAR,-3.7484286,0.018561613190186378,-3.173542
HNRNPD,-0.41287395,0.3385729028978456,-1.4715652,ZFAND3,-0.7839509,2.497345014410555e-14,-7.993457,ZC3H4,-0.8492522,1.5597399650120265e-06,-5.2524476,UQCRC1,-0.83972067,5.306413021503931e-56,-15.936758,SLC25A11,-0.7250811,3.391044910633682e-15,-8.227421,TSPAN13,-1.8978888,0.09697860376356886,-2.0758526,ATP6V0D2,-1.0050617,0.0019282434066945297,-3.7941983,NMRK1,-0.664977,7.999171817801751e-07,-5.3898516,DNAJC7,-1.9829534,0.9112595034499741,-1.9482574,AP1G1,-1.118942,3.465601085268802e-11,-7.052029,PREX1,-3.908118,0.018220246964342046,-3.1795197
PELI2,-0.9120156,0.3356600392090275,-1.4767455,TMEM127,-1.014053,2.4239423206941865e-14,-7.9972625,TMEM164,-0.94427437,1.5454277695546009e-06,-5.2543564,PGRMC1,-1.1439618,5.109707299426353e-56,-15.939223,YIPF5,-1.0164034,3.0904846545946478e-15,-8.238651,DTL,-3.8309293,0.09583329335025217,-2.0812953,UBE2L6,-0.3486056,0.0019110069807528219,-3.7966044,CAMSAP1,-1.3064959,7.852104307129888e-07,-5.393298,UBP1,-28.003782,0.9112595034499741,-1.9486418,RAB6A,-0.9552365,3.3430896033198165e-11,-7.057185,HERC3,-2.6739423,0.018127669651520094,-3.1813917
PTBP3,-0.14876416,0.33075194257961793,-1.4850991,BMP2K,-1.5643474,2.3906559970374995e-14,-7.999095,SLC25A5,-0.7514831,1.5407267634945448e-06,-5.255023,PARP12,-0.9227706,4.039358525198229e-56,-15.9539585,ARPIN,-2.631787,2.707851937391594e-15,-8.254688,GADD45B,-1.2575573,0.09541276995562206,-2.0831509,ACTR3,-0.6502208,0.0018974231482369148,-3.7985518,UBE2D3,-0.3122662,7.785578640197308e-07,-5.394939,DNAJB12,-27.947092,0.9112595034499741,-1.9486418,PDIA3,-0.95422083,3.183687116158647e-11,-7.0641246,UBXN11,-2.4684455,0.01811212115438671,-3.1818385
NOP58,-1.0438079,0.32907323993066595,-1.4879464,LMBRD1,-1.3755897,2.3906504882133008e-14,-7.999225,ALS2,-1.3443979,1.523533356643026e-06,-5.257194,NDUFS3,-1.024381,2.62994471643691e-56,-15.980938,C1orf43,-0.67247605,2.654419275481178e-15,-8.257185,MICALL2,-1.1062511,0.09526107776687333,-2.083859,PARVB,-0.6436517,0.0018955893544812738,-3.7989705,RNF4,-0.48764592,7.179061862171927e-07,-5.409854,RFFL,-27.96489,0.9112595034499741,-1.9491909,TMEM63A,-2.1859827,3.0362552111327485e-11,-7.070858,DTX3L,-2.1131995,0.018107228554446454,-3.182115
FLT3LG,-1.7998152,0.3247242669202107,-1.4955919,SASH3,-0.89154077,2.303738423111547e-14,-8.003915,AGTRAP,-0.532517,1.517815434560678e-06,-5.257992,TMEM38B,-1.374541,1.9744152575191706e-56,-15.99885,ARPC1B,-0.7856184,2.6151535732572426e-15,-8.259082,NXT1,-0.7626753,0.09335070006584432,-2.0925848,CCDC91,-1.1380491,0.0018936965151956269,-3.799397,SYTL3,-3.319963,7.177509563793096e-07,-5.410085,KDELR2,-28.266823,0.9112595034499741,-1.9491909,SLAMF8,-4.861265,3.0073151273752596e-11,-7.072338,HNRNPK,-1.7627062,0.018051877657483777,-3.1832001
TMED2,-0.6533682,0.32456761046332055,-1.4959791,MEA1,-1.5291777,2.274833435174062e-14,-8.005598,THOC7,-0.33405524,1.4835721216643274e-06,-5.262294,MSL1,-1.4037079,1.9576156970487482e-56,-15.999434,SGK3,-0.7948393,2.5542065624747375e-15,-8.262014,FANCC,-1.7084106,0.09249739556900187,-2.096553,RAP1A,-0.32253808,0.0018563226105314798,-3.8046923,PYURF,-0.61671954,6.981651648548584e-07,-5.4151506,DAP3,-27.955292,0.9084827628784793,-1.9519362,ABI1,-1.0366758,2.9708416529782645e-11,-7.074182,CLIP4,-1.8943787,0.018031105091139202,-3.1837318
EMID1,-6.805951,0.32294730925025295,-1.4990454,XBP1,-0.96862906,2.0183071593844494e-14,-8.020438,DNMT3A,-0.67957747,1.4326778362721226e-06,-5.268812,NQO2,-0.907926,8.382935272022921e-57,-16.05236,EVI5,-2.2272446,2.36519210178562e-15,-8.27142,AFF2,-1.4618111,0.09232307502915617,-2.0974166,IRAK2,-0.7890192,0.001837418025080403,-3.8074043,JOSD1,-0.6004092,6.868363758868912e-07,-5.41819,HNRNPUL2,-2.5546334,0.9084827628784793,-1.9519911,SESN2,-1.977624,2.962666486148741e-11,-7.0747156,NRAS,-1.5265211,0.01786836368548896,-3.1867526
CCNY,-0.42567936,0.3227131251912487,-1.4994886,CNPY3,-0.8509474,1.9271392380026627e-14,-8.026374,ARHGAP26,-0.86394936,1.4244125848770622e-06,-5.26998,CD300A,-0.78208625,6.345409654743803e-57,-16.069685,NEK6,-0.74267596,2.2192589584068436e-15,-8.279125,GRIK5,-6.4738913,0.09138446118134196,-2.1018748,KCNQ1,-1.7711928,0.001837418025080403,-3.8074524,TOM1L2,-1.1957568,6.821468281057643e-07,-5.4195275,SH3BP2,-28.135633,0.9079508766025781,-1.9530344,STAT5A,-1.6202528,2.949867348911288e-11,-7.075468,CTDSP1,-2.4381316,0.01785042180605155,-3.187242
NUF2,-3.730011,0.32253001563140765,-1.4998502,PCGF5,-1.6695764,1.809576328835967e-14,-8.034225,CCND2,-3.0465608,1.3952483108136231e-06,-5.274094,PEAK1,-1.8799309,6.314602861383708e-57,-16.07004,SIRPB1,-3.440879,2.128065285370995e-15,-8.284239,IL5RA,-9.217966,0.09000236004839322,-2.108399,LRP10,-0.60481566,0.001825410872579856,-3.8093839,SPTSSA,-0.8091585,6.695208278700387e-07,-5.42298,MDM2,-2.8041103,0.9076860164156503,-1.9535835,CRYL1,-3.1214511,2.922767959224063e-11,-7.0768995,KBTBD8,-4.201072,0.017808903394764992,-3.1881142
ADGRL1,-2.377306,0.3221404440945747,-1.5009555,STK40,-0.8479378,1.7344095463664558e-14,-8.0395565,MCTP2,-1.8472601,1.250291237857869e-06,-5.2943897,GNAI3,-0.879486,5.896445300724692e-57,-16.074337,NRBF2,-1.3199667,2.070612043358361e-15,-8.287614,SIGLEC10,-0.98911434,0.08943697675515556,-2.1111221,BET1L,-0.90145695,0.001825410872579856,-3.8094804,RNF145,-0.6553273,6.662176989525642e-07,-5.4239764,RSRC2,-2.6306775,0.9076860164156503,-1.9535835,SRRM1,-0.8721161,2.8471500414795615e-11,-7.0806847,IMPACT,-1.6634386,0.017806742700199517,-3.188348
WSCD2,-6.827094,0.31838135931855305,-1.507618,MFNG,-1.8293409,1.7190726569133705e-14,-8.040775,TMEM255B,-1.2433426,1.1912137375964244e-06,-5.3035464,SPNS1,-1.7875419,5.45908364608665e-57,-16.079166,KLHL5,-1.2806515,2.0443577194693202e-15,-8.28925,GMPS,-1.1330833,0.0886747582312381,-2.114744,SOX13,-1.4725784,0.0017777684475360623,-3.8166347,SLC25A19,-0.9773107,6.662176989525642e-07,-5.4240093,GAS2L3,-28.090843,0.9059969750414529,-1.9552306,SPATA13,-2.1759248,2.687330061368485e-11,-7.088837,ATG3,-1.1321409,0.017773172905070713,-3.1890926
ATP6V0A2,-0.9544944,0.3181495602117502,-1.5080612,NIPBL,-0.9659608,1.7054243027565088e-14,-8.0418825,PTPRO,-1.0239936,1.1845944272752386e-06,-5.304669,STX6,-1.6379995,3.4934976911170067e-57,-16.107006,ZYG11B,-1.2442318,2.0066631059462446e-15,-8.291581,KIF2A,-1.0399885,0.08853017815103004,-2.1154716,DYNLL2,-0.3847955,0.001776569015238058,-3.8169808,MBD4,-0.8670292,6.390124357287268e-07,-5.4318714,ARAP1,-1.2541343,0.9059969750414529,-1.9553405,SH3PXD2B,-5.215425,2.679591598237246e-11,-7.089541,ZC3H15,-1.2126112,0.01771748035223446,-3.190199
SEMA4A,-0.86283356,0.31765957147734675,-1.508922,KCMF1,-0.8773111,1.5916147760650942e-14,-8.05047,KSR1,-1.5798558,1.0896972995876386e-06,-5.320304,SNX30,-2.1880898,3.1124055565811107e-57,-16.114202,SC5D,-1.1754142,2.0042572110829337e-15,-8.291842,RNASE2,-4.6752973,0.0882447209753632,-2.1168332,ATP9B,-0.58177173,0.0017743872713303075,-3.8174636,KCTD9,-0.8916271,6.173027757457637e-07,-5.438374,SLC39A11,-28.042774,0.9054725193539123,-1.9563287,MAN2B2,-1.669474,2.679591598237246e-11,-7.0895896,TAOK3,-1.2778764,0.017667633351563575,-3.1914115
TMED8,-1.0349274,0.31474807158566087,-1.5146778,EMD,-0.90137786,1.580046069955506e-14,-8.051494,P2RY14,-6.051387,1.0821993032823621e-06,-5.3216653,APMAP,-1.0627216,2.610110021297874e-57,-16.125183,DEGS1,-0.69112027,1.9969391011189264e-15,-8.292396,ZFP36L2,-0.35234213,0.08634077265957389,-2.1264849,SGPP1,-0.6527908,0.0017675908797927186,-3.8185902,RAD50,-0.91141886,6.16817698914161e-07,-5.438666,RDH10,-28.158318,0.9054725193539123,-1.9563287,EIF5B,-2.251534,2.6469386503590893e-11,-7.0915427,CIITA,-4.71599,0.017419927436871013,-3.1956875
HIC1,-4.1044126,0.31404777267156125,-1.5160937,TMEM106B,-1.9069966,1.5282881639858378e-14,-8.055698,BIN2,-0.9648475,1.0363644844294748e-06,-5.329637,PXK,-1.8271154,2.28323225137683e-57,-16.1335,KDM6B,-0.7308926,1.984761635756927e-15,-8.2932415,PRDX6,-0.32333764,0.08396306544471038,-2.1382687,PCK2,-0.5648754,0.0017625435299325495,-3.8194754,CD86,-1.8904284,6.13626755011029e-07,-5.439778,ADAM9,-2.732703,0.9054725193539123,-1.956768,SLC39A11,-1.7749132,2.5830897135176283e-11,-7.095073,UBXN4,-1.0959934,0.01714500909126836,-3.200474
SKI,-0.35255823,0.3138120004665411,-1.5165471,ADAR,-0.8571328,1.4305970511329476e-14,-8.063905,GPD1,-1.6951634,1.0166091121939574e-06,-5.333449,SERINC5,-3.4699316,1.314305019543611e-57,-16.16762,SLC25A25,-1.3717027,1.923312941771962e-15,-8.297098,MYEF2,-4.6843348,0.08352466037683112,-2.1405368,ACVR1B,-0.79913145,0.0017417492891136312,-3.8225818,ZC3HAV1,-0.80890954,6.088018159204545e-07,-5.4412975,CYB5B,-2.5974066,0.9054725193539123,-1.9575917,VARS,-2.5975065,2.5786978292962243e-11,-7.0954614,SLC38A6,-2.6956184,0.017038656100352125,-3.202665
ASF1B,-2.8321295,0.31368555850396435,-1.5168222,ARL8B,-0.83461165,1.2956794619235867e-14,-8.07613,PSD4,-0.6282373,1.0128558481769386e-06,-5.334332,UBAP2L,-0.8010341,5.649159894597487e-58,-16.219723,NMD3,-1.083121,1.8885790911907762e-15,-8.299382,FPR2,-1.4830912,0.0831296435337706,-2.142548,RFTN1,-1.5020719,0.0017349578546656372,-3.8237245,APEX1,-0.84517777,5.847201634992259e-07,-5.448708,UBE2D2,-27.980528,0.9046644329195849,-1.9585251,AAMP,-2.1340797,2.4234412624537965e-11,-7.1041965,TBC1D2,-1.3248436,0.016992614515981205,-3.2036436
CBFA2T3,-2.6184819,0.3133190144301436,-1.5174894,TIMM10,-1.4300963,1.2766562389168934e-14,-8.078065,MED12,-0.6214824,9.86579757159081e-07,-5.339312,TMEM59,-0.93660945,5.567112643286209e-58,-16.220675,SND1,-0.8777549,1.8877011600919e-15,-8.299556,SLC38A5,-4.356452,0.08273491135031738,-2.14468,CELF1,-0.48013446,0.0017228010559370587,-3.8258169,CALM3,-0.48604566,5.783760014756004e-07,-5.450762,FNDC3A,-28.027893,0.9046644329195849,-1.9590741,SYAP1,-0.8251513,2.2805708720119893e-11,-7.112737,BTBD7,-1.8251863,0.016851755231213558,-3.206239
CCDC69,-0.81132305,0.3115874271120264,-1.5205303,SNX4,-1.3396449,1.2686062320860775e-14,-8.078967,ARHGAP9,-1.5013118,9.581985129572206e-07,-5.344708,PSMD3,-0.9565854,5.193714806712016e-58,-16.224989,LPCAT1,-0.9130214,1.8685872623494853e-15,-8.300884,PLAGL1,-1.0276715,0.08226557906191372,-2.147197,EEF1G,-0.26376268,0.0016989441417369986,-3.8294303,SOS1,-1.2161853,5.692349613983206e-07,-5.453707,DNAJC13,-27.960968,0.9046644329195849,-1.9590741,BEX4,-1.6761382,2.2589357618905814e-11,-7.1142054,SLAMF8,-3.209569,0.016785534338739538,-3.2077706
LCLAT1,-1.502365,0.3106333573932085,-1.5224404,PGRMC1,-1.4251497,1.2608959793171987e-14,-8.079842,PLAT,-4.367487,9.581985129572206e-07,-5.344805,NLRP1,-2.9751348,1.613301323847762e-58,-16.296831,STAT2,-2.196882,1.868094712545419e-15,-8.301034,EPDR1,-1.9362739,0.08217457063374295,-2.1477377,EXT1,-2.526108,0.0016888268426808663,-3.83108,ILF3,-0.4640916,5.441035844213775e-07,-5.4621806,RABGEF1,-2.6242785,0.9029400061027921,-1.960941,MVD,-1.3405259,2.2380944973491508e-11,-7.115637,PTGER4,-2.5125525,0.01672898764162219,-3.2089407
