Cluster,Gene,Score,Adjusted p-value
0,TGOLN2,4.1523705,0.002288407569094077
0,CYBA,4.146176,0.0023332266684481322
0,ABCA2,4.1264606,0.0025231884234182328
0,EMP3,4.1118674,0.002677991520785865
0,LIMD2,4.1041837,0.002754200356804681
0,DDX5,4.103647,0.002754200356804681
0,MAPK1,4.099359,0.0027766999096088822
0,MACF1,4.09924,0.0027766999096088822
0,PTPN12,4.0905433,0.0028715258147324753
0,CCDC88B,4.088995,0.002880134376292263
0,PSD4,4.072853,0.003075976151725153
0,FCMR,4.0607615,0.003227895174045425
0,SEPTIN1,4.026989,0.0036879256288784193
0,STAT4,4.0174584,0.0038264343723627653
0,TRAPPC10,4.016148,0.0038339705876385623
0,RBM33,3.997624,0.004117129862865833
0,FBXW5,3.994884,0.004135598917811757
0,ADAM8,3.992144,0.004168956498628873
0,RASAL3,3.9827926,0.004291180670845648
0,MCTP2,3.9811842,0.0043053212229960175
0,PCSK7,3.9606943,0.004659677622691189
0,FAM107B,3.9521768,0.004799246049912747
0,TRAF3IP3,3.9293637,0.005202906133616282
0,CNOT6L,3.9248369,0.005283870896249973
0,SRGN,3.91757,0.005391209318753376
0,ARRDC3,3.8992245,0.0057779330082213705
0,SH2D2A,3.8965442,0.00582294259197906
0,NR4A2,3.892851,0.005892883647093024
0,CLK1,3.8739696,0.006327330837015786
0,DDIT4,3.8700979,0.006407724093810844
0,BRD2,3.8671196,0.006446045637324228
0,SLAMF6,3.8594358,0.006629039471115202
0,GIMAP4,3.8363252,0.007214835448200157
0,NOTCH1,3.8310835,0.007346830154949106
0,TMSB10,3.8074367,0.008034739704151422
0,MAP3K8,3.8048754,0.008092724358955665
0,STK4,3.8025525,0.008143320293423115
0,GRK2,3.7758083,0.009012158621341032
0,SYNRG,3.7649677,0.009382957549367582
0,RASSF5,3.7633,0.009387294032505595
0,ARHGEF3,3.7556162,0.00965017891196468
0,PIP4K2A,3.743227,0.010017598274881051
0,ATP2A3,3.7431674,0.010017598274881051
0,TAP1,3.733935,0.010329269267042489
0,FGD3,3.7280977,0.01050774154728145
0,KLRC3,3.724643,0.010620692260659391
0,FGR,3.7178528,0.010877530216810156
0,RESF1,3.7168999,0.010885360577896894
0,SYTL3,3.7154107,0.010885360577896894
0,RALGDS,3.7098117,0.01106327610410729
0,NLRC3,3.7065356,0.011174339128983975
0,RNF149,3.681638,0.0122524215937006
0,C12orf75,3.6679382,0.012852630307723791
0,DENND1C,3.663471,0.013003380998740943
0,AAK1,3.6576934,0.013223515663812949
0,ZBTB1,3.6444702,0.013882374791468026
0,ACTG1,3.6422067,0.013965029177467177
0,ATXN1,3.629341,0.014637956187057927
0,SLA2,3.6214786,0.015047310404923466
0,PLEK,3.6095061,0.0157144563674788
0,DIAPH1,3.6000357,0.016115449267501202
0,SYTL2,3.597117,0.016251768780917976
0,BIN1,3.5917563,0.016497666123000132
0,DOCK11,3.5698369,0.017793273690151
0,TGFBR2,3.5625699,0.01824304808568973
0,PACS1,3.5503,0.01903626410562043
0,MIDN,3.5464878,0.019235054944879725
0,RASA3,3.5446413,0.01931765705304201
0,GZMM,3.5363023,0.01988383071473924
0,APOL6,3.5279634,0.020355376050268034
0,CDKN1B,3.5092604,0.02155234165233663
0,ADGRG5,3.4927015,0.022693167756760044
0,TNFRSF1B,3.486507,0.023043840175219113
0,IGF2R,3.4428468,0.02703495734588935
0,AGTPBP1,3.4301002,0.02819103523208728
0,TIGIT,3.4168174,0.029375259859817947
0,ARHGAP45,3.4157453,0.02941572768455618
0,CEP78,3.4091337,0.029802982525849824
0,BTN3A2,3.406632,0.029955883468154743
0,COL6A2,3.400914,0.03043621720584463
0,MED15,3.3964465,0.0308600464035498
0,KLRB1,3.394064,0.031052158281280533
0,OSTF1,3.3907285,0.03135433919991179
0,CLIC3,3.3824492,0.0322346868949321
0,TSC22D3,3.3727996,0.03322089859825845
0,SPATA13,3.370417,0.03335204489511225
0,DEF6,3.3703575,0.03335204489511225
0,IFNG,3.367975,0.03355914826217995
0,SPOCK2,3.3605893,0.03438516665919603
0,FBXW7,3.3567176,0.034785205690061265
0,ARPC2,3.3529055,0.03518204060673522
0,CBX4,3.343137,0.036355793927066817
0,SNRK,3.3358703,0.03722915763713329
0,CLEC2B,3.3270547,0.03824196212380517
0,TUBA4A,3.318835,0.039290901894920974
0,NPC1,3.311866,0.040158438647584324
0,SH3KBP1,3.3113894,0.040158438647584324
0,STAU2,3.2901847,0.043002355387878444
0,BAZ2A,3.2855983,0.04353876919898847
0,SERPINB9,3.283454,0.04372026229075165
0,JUND,3.2828584,0.04372026229075165
0,RAB29,3.2814884,0.04383007121343557
0,MYH9,3.2787485,0.04415417564010151
0,CRIP1,3.2762468,0.044443098096157374
0,MOAP1,3.2744598,0.04462087961761539
0,N4BP2L2,3.264632,0.04598383640996756
0,S100A4,3.2589734,0.04680231935031086
0,SP100,3.2544465,0.047424909374349476
0,RNF125,3.2539103,0.047424909374349476
0,CD69,3.2384834,0.04995080700116509
0,APP,-3.2653468,0.045974615051965165
0,S100A9,-3.28536,0.04353876919898847
0,MT-CO3,-3.3013232,0.04142929279994405
0,EIF4A1,-3.3014424,0.04142929279994405
0,DKC1,-3.328961,0.03807295215261909
0,TRIM58,-3.37959,0.03249122103433484
0,NCL,-3.4054406,0.03001128649856254
0,FARSA,-3.4087167,0.029802982525849824
0,BAG1,-3.4114566,0.029654837782917654
0,APEX1,-3.4123502,0.029633012075146074
0,HSP90AB1,-3.4141965,0.02950798134274797
0,KCNH2,-3.4194381,0.02916853873107238
0,TRA2B,-3.4239054,0.028767199319929816
0,ILF3,-3.4377244,0.027480176912950696
0,TPX2,-3.4884727,0.02293480193617358
0,PIM1,-3.4916296,0.02272479894591594
0,TFDP1,-3.500564,0.022092141809229172
0,PSMF1,-3.5008023,0.022092141809229172
0,SELL,-3.502351,0.022060598835749876
0,HSPB1,-3.5146806,0.021173399044842296
0,BCL11A,-3.5216496,0.020679565264004482
0,MYBL2,-3.5216496,0.020679565264004482
0,MID1IP1,-3.5234962,0.020646120976062592
0,SYNGR2,-3.5288568,0.02034146055715364
0,NPC2,-3.5312989,0.020209031810915566
0,MCM3,-3.5499425,0.01903626410562043
0,CA2,-3.5729342,0.01763263028306748
0,NFIA,-3.5898502,0.01657273220264994
0,CDT1,-3.5959852,0.016277129304326413
0,SLC4A1,-3.605992,0.015794461668470226
0,DCAF12,-3.6063495,0.015794461668470226
0,STMN1,-3.6086724,0.015720512423907144
0,MCM7,-3.6605525,0.013114508115234357
0,OXA1L,-3.6655557,0.01293528730764822
0,SLC40A1,-3.680685,0.012262455774909259
0,EEF1B2,-3.6961715,0.011606156958856195
0,IDH2,-3.710705,0.011056915417291528
0,LMNB2,-3.7160063,0.010885360577896894
0,CDK4,-3.7330415,0.01033467566085991
0,EIF1AY,-3.7368536,0.01024118981273942
0,SNRNP25,-3.7446566,0.010017598274881051
0,FBXO7,-3.750613,0.009814513505039639
0,ITM2C,-3.7636573,0.009387294032505595
0,ATP5IF1,-3.788674,0.008584892713635951
0,APLP2,-3.8287606,0.007392968158408946
0,FTL,-3.841805,0.007078224161155184
0,BNIP3L,-3.8535986,0.006767338525865335
0,CALM2,-3.8670602,0.006446045637324228
0,NME4,-3.8826063,0.006126706065589963
0,FECH,-3.905598,0.005646432750748627
0,UROD,-3.9187615,0.005382578990241468
0,EPB42,-3.9205484,0.005360748877712208
0,HEMGN,-3.9303763,0.005198604936909407
0,DDX21,-3.9350224,0.005116403352923724
0,LIG1,-3.938477,0.005060518068027002
0,FTH1,-3.951998,0.004799246049912747
0,TALDO1,-3.960992,0.004659677622691189
0,CTSZ,-3.9849963,0.004266413307407341
0,MCM5,-3.9881532,0.004224820563034246
0,SPTB,-3.9955392,0.004135598917811757
0,NCOA4,-4.009477,0.003929822597988668
0,CREG1,-4.0277634,0.0036879256288784193
0,METAP2,-4.0335407,0.003612626981797703
0,TOP1,-4.09918,0.0027766999096088822
0,DEK,-4.130511,0.00248856584550667
0,CHCHD2,-4.150941,0.002293926585226396
0,MKI67,-4.1527877,0.002288407569094077
0,YBX1,-4.1629133,0.002202166942857564
0,RACK1,-4.164879,0.0021917753928712663
0,HMGN1,-4.171312,0.002147510203827571
0,MT-CO2,-4.173337,0.002136881700686341
0,MBOAT2,-4.196805,0.0019501656377394125
0,ALAS2,-4.199962,0.001930865752378201
0,ANP32E,-4.2250385,0.0017560118641577174
0,NFE2,-4.227838,0.0017413896404544845
0,MT-ND4,-4.2726297,0.001467416312695937
0,PRKAR2B,-4.2799563,0.001426189347181711
0,RNF130,-4.299553,0.0013168552873924855
0,TXNDC5,-4.333028,0.0011462791497777094
0,CST3,-4.355364,0.0010444001984879782
0,GNAQ,-4.3562574,0.0010444001984879782
0,CTSB,-4.4201694,0.000796120883321707
0,MCM2,-4.4327374,0.0007578488662361274
0,CD36,-4.450845,0.0007030046589077882
0,SERP1,-4.508205,0.0005550110537772351
0,HIST1H2BH,-4.64401,0.0003058818349303623
0,MYB,-4.66456,0.0002810238569288667
0,SPI1,-4.6738515,0.0002727087589676042
0,NUCB2,-4.6901126,0.00025319881720127323
0,H3F3A,-4.7181077,0.00022418728413804286
0,MT-ATP6,-4.733892,0.0002085157703331353
0,LMNA,-4.7582536,0.00018882165524351007
0,HNRNPA2B1,-4.763674,0.00018585934502759772
0,HMBS,-4.763793,0.00018585934502759772
0,CA1,-4.7646866,0.00018585934502759772
0,TFRC,-4.775348,0.00017921803997203954
0,GLUL,-4.8919744,0.00010494867313537147
0,TUBB,-4.927593,8.9683252924095e-05
0,AIF1,-4.9375405,8.722796521513973e-05
0,EIF3A,-4.93897,8.712224875410242e-05
0,LMO2,-4.95261,8.275291427374311e-05
0,BSG,-4.9682755,7.682115816091788e-05
0,LYZ,-4.9886465,6.958578540302933e-05
0,SLC25A39,-5.002525,6.55870594818689e-05
0,MYC,-5.0242057,5.904621868938017e-05
0,LMNB1,-5.12606,3.590532171212191e-05
0,BLVRB,-5.3889747,9.780960502567398e-06
0,HMGB2,-5.6106114,2.9638755563705964e-06
0,MPP1,-5.891693,6.304064122245529e-07
0,HBA2,-5.9982524,3.4347559291735987e-07
0,H1F0,-6.103859,1.835456441295842e-07
0,TYMS,-6.1141043,1.7383942755659635e-07
0,ANK1,-6.12965,1.5925259971767122e-07
0,HBD,-6.387204,3.2848201033930875e-08
0,AHSP,-6.592163,9.113830850281393e-09
0,SLC25A37,-6.653633,6.229472182896536e-09
0,OAZ1,-6.749352,3.3991167903253613e-09
0,HIST1H1B,-6.86842,1.5445087906302085e-09
0,YWHAE,-6.884085,1.4406159367645747e-09
0,SNCA,-6.969857,8.195356370097081e-10
0,PRDX2,-7.099587,3.709186922285835e-10
0,YBX3,-7.1581383,2.506350322043009e-10
0,EEF2,-7.583364,1.1937947608356517e-11
0,CAT,-7.683253,6.0967490465498225e-12
0,HBB,-7.8222747,2.18150091806324e-12
1,IGHM,19.30936,8.102201943240113e-79
1,CD79A,17.451588,3.0269140310419394e-64
1,CD74,16.9413,1.3449549330445536e-60
1,CXCR4,14.520361,4.07005170338339e-44
1,MS4A1,14.033639,3.5094306389084533e-41
1,CD79B,13.006904,3.3686699898046103e-35
1,IGHD,12.475773,2.6146319103044685e-32
1,LAPTM5,12.045717,4.617520282244505e-30
